question,answer,tokens_present,document
What type of fiber optic adapters and connectors are recommended for use in new construction?,The recommended type of fiber optic adapters and connectors for use in new construction are those that comply with the appropriate TIA-604 Fiber Optic Connector Intermateability Standard (FOCIS).,"['TIA-604', 'FOCIS']",Telecom_Infrastructure_Planning.pdf
What is the recommended cable management practice for fiber optic cables in in-slab or below-grade telecommunications conduit systems?,The recommended cable management practice for fiber optic cables in in-slab or below-grade telecommunications conduit systems is to comply with NFPA 70 and provide cables listed and rated for wet locations.,"['comply', 'NFPA 70', 'wet locations']",Telecom_Infrastructure_Planning.pdf
What type of fiber optic adapters and connectors should be used for new construction?,Fiber optic adapters and connectors that are compliant with the TIA-604 Fiber Optic Connector Intermateability Standard (FOCIS) should be used for new construction.,"['TIA-604', 'FOCIS']",Telecom_Infrastructure_Planning.pdf
What is the maximum number of adapters or connectors that can be provided on individual patch panels and distribution panels?,"Individual patch panels and distribution panels should have 12 duplex LC, SC, or MT-RJ adapters or 24 ST adapters maximum.","['12', '24']",Telecom_Infrastructure_Planning.pdf
What type of patch cables should be used to interconnect patch panels?,Duplex patch cables of the same type as the patch panels should be used to interconnect patch panels.,"['Duplex patch cables', 'patch panels']",Telecom_Infrastructure_Planning.pdf
What is the maximum length of copper data cables allowed for connecting patch panel termination to data outlet termination?,The maximum length of copper data cables allowed for connecting patch panel termination to data outlet termination is 295 feet (90 m) in accordance with TIA 568-C.1.,"['295 feet', '90 m', 'TIA 568-C.1']",Telecom_Infrastructure_Planning.pdf
What is a work area in the context of telecommunications cabling?,"A work area is defined as the building space where the occupants interact with the telecommunications terminal equipment, including consolidation points (CP) and multi-user telecommunications outlet assemblies (MUTOA).","['work area', 'telecommunications cabling', 'building space', 'occupants', 'telecommunications terminal equipment', 'consolidation points', 'CP', 'multi-user telecommunications outlet assemblies', 'MUTOA']",Telecom_Infrastructure_Planning.pdf
What are the requirements for telecommunications outlets in the work area?,"The requirements for telecommunications outlets in the work area include providing double gang electrical boxes with a minimum size of 4-11/16 inches (100mm) square and 2-1/8 inches (54 mm) deep, and locating a quadruplex electrical outlet within 6 inches (152 mm) of all work area outlets to serve telecommunications loads associated with that outlet.","['double gang electrical boxes', 'quadruplex electrical outlet', 'telecommunications loads']",Telecom_Infrastructure_Planning.pdf
What is the recommended configuration for work area outlet faceplates?,"The recommended configuration for work area outlet faceplates is a single gang, four position, modular faceplate with two RJ-45 modular jacks and two blanks for future applications, as shown in Figure 2-3.","['single gang', 'four position', 'modular faceplate', 'two RJ-45 modular jacks', 'two blanks']",Telecom_Infrastructure_Planning.pdf
"What type of cable jacks, connectors, and adapters should be used for copper, fiber optic, and coaxial cables?","Copper, fiber optic, and coaxial cable jacks, connectors, and adapters should be selected based on the category rating of the cable and the system requirements, and should be compatible with the TIA-568-C.0 standard.","['Copper', 'fiber optic', 'coaxial', 'category rating', 'system requirements', 'TIA-568-C.0']",Telecom_Infrastructure_Planning.pdf
What is the recommended method for terminating copper data cables?,"Copper data cables should be terminated using unkeyed Category 6 (CAT6) modular jacks in accordance with TIA-568-C.0, terminated per T568A configuration.","['Category 6', 'TIA-568-C.0', 'T568A']",Telecom_Infrastructure_Planning.pdf
What is the purpose of providing blank spaces on work area outlet faceplates?,"Blank spaces on work area outlet faceplates are provided for future applications, such as adding additional modular jacks or other components as needed.","['future', 'applications', 'modular', 'jacks', 'components']",Telecom_Infrastructure_Planning.pdf
What type of connectors are required for copper systems in accordance with TIA-568-C.0?,Unkeyed Category 6 (CAT6) modular jacks are required for copper systems in accordance with TIA-568-C.0.,"['Unkeyed', 'Category 6', 'CAT6', 'modular', 'jacks']",Telecom_Infrastructure_Planning.pdf
What type of connectors are required for fiber optic cabling in accordance with TIA-568-C.3?,Unkeyed duplex LC connectors and adapters are required for fiber optic cabling in accordance with TIA-568-C.3.,"['Unkeyed', 'duplex', 'LC', 'connectors', 'adapters']",Telecom_Infrastructure_Planning.pdf
What type of connectors are required for coaxial cabling in accordance with TIA-568-C.4?,F-type adapters and crimp-on connectors are required for coaxial cabling in accordance with TIA-568-C.4.,"['F-type', 'crimp-on']",Telecom_Infrastructure_Planning.pdf
"What is the minimum outlet density required for administrative spaces, including private offices, conference rooms, and classrooms?","The minimum outlet density required for administrative spaces, including private offices, conference rooms, and classrooms, is 80 square feet (7.5 square meters) per outlet.","['80 square feet', '7.5 square meters']",Telecom_Infrastructure_Planning.pdf
What is the recommended outlet configuration for systems furniture?,The recommended outlet configuration for systems furniture is two 8-pin modular (RJ45 type) outlet/connector OR one 8-pin modular and one duplex fiber optic connector OR two duplex fiber optic connectors in a modular furniture outlet faceplate with outlet box extender.,"['two', '8-pin', 'modular', 'RJ45', 'duplex', 'fiber', 'optic', 'connector', 'outlet', 'box', 'extender']",Telecom_Infrastructure_Planning.pdf
What is the purpose of the Telecommunications Manager approval?,"The purpose of the Telecommunications Manager approval is to ensure that the proposed telecommunications infrastructure meets the requirements of the facility and the user's needs, and to provide a uniform and standardized system throughout the facility.","['Telecommunications', 'Manager', 'approval', 'purpose', 'meets', 'requirements', 'facility', ""user's"", 'needs', 'uniform', 'standardized', 'system']",Telecom_Infrastructure_Planning.pdf
"Can other types of connectors and adapters be used instead of those specified in TIA-568-C.0, TIA-568-C.3, and TIA-568-C.4?","Yes, other types of connectors and adapters can be used, but they must be approved by the Telecommunications Manager.",['Yes'],Telecom_Infrastructure_Planning.pdf
What is the requirement for outlet locations in work areas?,"Outlet locations in work areas must be determined by the proponent and the Telecommunications Manager, and must comply with this UFC and the current versions of TIA-568 and TIA-569.","['must', 'comply']",Telecom_Infrastructure_Planning.pdf
What is the purpose of Table 2-1 in UFC 3-580-01?,Table 2-1 in UFC 3-580-01 provides outlet types and densities commonly used in military construction projects for planning purposes.,"['provides', 'outlet', 'types', 'densities', 'military', 'construction', 'projects', 'planning', 'purposes']",Telecom_Infrastructure_Planning.pdf
"Can the requirements for outlet configurations, densities, and locations be modified?","Yes, the requirements for outlet configurations, densities, and locations can be modified if it is validated (documented in writing, signed and dated by the Telecommunications Manager) that mission operations require a quantity, configuration, or design other than specified herein.",['Yes'],Telecom_Infrastructure_Planning.pdf
What is the minimum number of dual outlets required for private offices?,The minimum number of dual outlets required for private offices is two (2).,['two (2)'],Telecom_Infrastructure_Planning.pdf
What type of outlet/connector is required for Systems Furniture?,The required outlet/connector for Systems Furniture is an 8-pin modular (RJ45 type) outlet/connector.,"['8-pin', 'modular', 'RJ45']",Telecom_Infrastructure_Planning.pdf
What is the maximum number of users that a Multi-user Telecommunications Outlet Assembly (MUTOA) can accommodate?,A MUTOA can accommodate a maximum of 12 users.,['12'],Telecom_Infrastructure_Planning.pdf
What is the purpose of a Consolidation Point (CP)?,A Consolidation Point (CP) is an interconnection point within the horizontal cabling that allows for easier reconfiguration of the telecommunications system.,"['interconnection', 'horizontal', 'cabling', 'telecommunications']",Telecom_Infrastructure_Planning.pdf
What is the difference between a MUTOA and a Consolidation Point (CP)?,"A MUTOA does not require an additional connection for each horizontal cable run, while a CP requires an additional connection for each horizontal cable run.","['MUTOA', 'CP', 'additional', 'connection', 'horizontal', 'cable', 'run']",Telecom_Infrastructure_Planning.pdf
What is the minimum number of outlets required for a barracks or dormitory space?,The minimum number of outlets required for a barracks or dormitory space is one CAT6 modular jack (RJ-45 type) per bedroom and common area (living room).,"['one', 'CAT6', 'modular', 'jack', 'RJ-45', 'type', 'per', 'bedroom', 'common', 'area', 'living', 'room']",Telecom_Infrastructure_Planning.pdf
What is the required outlet/connector for Family Housing Units?,"The required outlet/connector for Family Housing Units is a complete structured telecommunications system throughout the housing unit, including Grade 1 wiring outlets (one telephone outlet and one CATV outlet) as required by TIA-570-C.","['complete', 'structured', 'telecommunications', 'system', 'Grade', 'wiring', 'outlets', 'telephone', 'CATV', 'TIA-570-C']",Telecom_Infrastructure_Planning.pdf
Where should wall-mounted telephone outlets be located in a utility room?,"Wall-mounted telephone outlets should be located in each utility room (e.g. electrical, mechanical, and telecommunications spaces) to accommodate energy management systems.","['utility room', 'electrical', 'mechanical', 'telecommunications']",Telecom_Infrastructure_Planning.pdf
How many standard work area outlets are required for each elevator?,One standard work area outlet is required for each elevator.,['One'],Telecom_Infrastructure_Planning.pdf
What is the purpose of providing wall-mounted telephone outlets at logical locations?,"Wall-mounted telephone outlets are provided at logical locations to support safety, courtesy, and convenience. Examples include barracks hall, laundry room, building lobby/entrance, break rooms, and rear (unmanned) entrances.","['safety', 'courtesy', 'convenience', 'barracks', 'laundry', 'building', 'lobby', 'entrance', 'break', 'rooms', 'rear', 'unmanned']",Telecom_Infrastructure_Planning.pdf
What type of cable is recommended for CCTV systems?,"The text recommends using a 75-ohm broadband quad-shield coaxial cable, single-mode fiber optic cable, or a category-rated cable system for CCTV systems.","['75-ohm', 'broadband', 'quad-shield', 'coaxial', 'single-mode', 'fiber', 'optic', 'category-rated']",Telecom_Infrastructure_Planning.pdf
What is the recommended cable for Community Antenna Television (CATV) Systems?,The text recommends using a 75-ohm broadband quad-shield coaxial cable or single-mode fiber optic cable for CATV systems.,"['75-ohm', 'broadband', 'quad-shield', 'coaxial', 'single-mode', 'fiber optic']",Telecom_Infrastructure_Planning.pdf
What is the minimum signal level required for CATV systems?,The text requires a minimum signal level of 0 decibel millivolts (dBmV) (1000 microvolts) and a maximum of 15 dBmV at 55 and 750 MHz at each outlet.,"['0 decibel millivolts', '1000 microvolts', '15 decibel millivolts', '55 MHz', '750 MHz']",Telecom_Infrastructure_Planning.pdf
What type of cabling system is recommended for Wireless Access Points (WAP)?,The text recommends using category 6A (or higher) twisted-pair and OM3 (or higher) optical fiber cabling to support higher data rates and lower temperature rise when remote power is applied.,"['category 6A', 'twisted-pair', 'OM3', 'optical fiber']",Telecom_Infrastructure_Planning.pdf
What is the recommended topology for CATV systems?,The text recommends using a star topology distribution system with each CATV outlet connected to a TR with a feeder cable or a drop cable and each TR connected to the head-end equipment with a trunk cable.,"['star', 'topology', 'distribution', 'system', 'CATV', 'outlet', 'TR', 'feeder', 'drop', 'trunk', 'head-end', 'equipment']",Telecom_Infrastructure_Planning.pdf
What is the purpose of a Telecommunications Cabling Guidelines for Wireless Access Points (TSB-162-A)?,TSB-162-A provides guidelines for the design and installation of cabling systems to support wireless access points.,"['TSB-162-A', 'guidelines', 'cabling', 'systems', 'wireless', 'access', 'points']",Telecom_Infrastructure_Planning.pdf
What is the recommended cable for drops from the TR (or headend) to the wall outlet in CATV systems?,The text recommends using RG-6 coaxial cables for drops from the TR (or headend) to the wall outlet in CATV systems.,['RG-6 coaxial cables'],Telecom_Infrastructure_Planning.pdf
What is the purpose of a CP in a telecommunications system?,"A CP (consolidation point) is used to distribute and organize cables in a telecommunications system, allowing for easier management and maintenance of cables.","['CP', 'consolidation point', 'telecommunications system', 'cables', 'management', 'maintenance']",Telecom_Infrastructure_Planning.pdf
