question,answer,tokens_present,document
What is the significance of Big Tech companies' willingness to support a geopolitical cause?,Big Tech companies' willingness to support a geopolitical cause demonstrates that they too can have an independent voice on the international stage and play a part in shaping geopolitical and wartime developments.,"['Big', 'Tech', 'companies', 'willingness', 'geopolitical', 'cause', 'independent', 'voice', 'international', 'stage', 'part', 'shaping', 'geopolitical', 'wartime', 'developments']",Singapore_Cyber_Landscape.pdf
Who makes the decisions in Big Tech companies regarding their involvement in geopolitical conflicts?,"The decision-making process in Big Tech companies regarding their involvement in geopolitical conflicts is not explicitly stated, but it is likely that the CEO, shareholders, and employees all play a role.","['CEO', 'shareholders', 'employees']",Singapore_Cyber_Landscape.pdf
What are the key trends and statistics of malicious cyber activities observed in Singapore's cyber landscape in 2022?,"Ransomware and phishing remained persistent threats locally, with more than one ransomware case reported every three days, and phishing attempts more than doubling over the past year.","['Ransomware', 'phishing']",Singapore_Cyber_Landscape.pdf
How has the Russia-Ukraine conflict affected the global cyber landscape?,"The conflict has increased the level of unpredictability and instability in the global cyber landscape, and its impact extends beyond the direct parties involved, posing a risk of collateral damage and unintended effects on uninvolved countries.","['conflict', 'increased', 'unpredictability', 'instability', 'global', 'cyber', 'landscape', 'impact', 'extends', 'parties', 'involved', 'risk', 'collateral', 'damage', 'unintended', 'effects', 'uninvolved', 'countries']",Singapore_Cyber_Landscape.pdf
What is the significance of the growth of Big Tech companies in the context of cyber conflicts?,The growth of Big Tech companies will continue to increase their influence and impact on future cyber conflicts and the global cyber landscape.,"['The', 'growth', 'of', 'Big', 'Tech', 'companies', 'will', 'continue', 'to', 'increase', 'their', 'influence', 'and', 'impact', 'on', 'future', 'cyber', 'conflicts', 'and', 'the', 'global', 'cyber', 'landscape']",Singapore_Cyber_Landscape.pdf
What is the role of hacktivism in the Russia-Ukraine conflict?,"Hacktivism has been used by pro-Ukraine hacktivist groups to disrupt the operations of Russian entities, but its impact pales in comparison to military campaigns and is unlikely to significantly shift the course of the war.","['hacktivism', 'Russia', 'Ukraine', 'conflict', 'disrupt', 'operations', 'impact', 'pales', 'comparison', 'military', 'campaigns', 'war']",Singapore_Cyber_Landscape.pdf
What is the importance of remaining vigilant in the context of cyber conflicts?,It is crucial for organisations to remain vigilant and take necessary actions to review their security preparedness and strengthen their cybersecurity posture in the face of increasing cyber threats and geopolitical tensions.,"['crucial', 'necessary', 'increasing', 'geopolitical', 'tensions']",Singapore_Cyber_Landscape.pdf
What was the number of phishing attempts reported in Singapore in 2022?,"There were 8,500 phishing attempts reported in Singapore in 2022, more than double the 3,100 cases handled in 2021.","['8,500']",Singapore_Cyber_Landscape.pdf
What was the number of ransomware incidents in Singapore in 2022?,"There were 132 ransomware incidents in Singapore in 2022, a 4% drop from 137 cases in 2021.",['132'],Singapore_Cyber_Landscape.pdf
What was the number of infected infrastructure in Singapore in 2022?,"There were 81,500 systems infected with malware in Singapore in 2022, a 13% decrease from 94,000 in 2021.","['81,500']",Singapore_Cyber_Landscape.pdf
What was the main reason for the decrease in infected infrastructure in Singapore in 2022?,"The decrease in infected infrastructure in Singapore in 2022 was mainly due to improved cyber hygiene levels, including regular backing up of critical data and securing of systems.","['improved', 'cyber', 'hygiene', 'levels', 'including', 'regular', 'backing', 'up', 'critical', 'data', 'securing', 'systems']",Singapore_Cyber_Landscape.pdf
Which sector had the most number of ransomware incidents in Singapore in 2022?,SMEs in the manufacturing and retail sectors had the most number of ransomware incidents in Singapore in 2022.,"['SMEs', 'manufacturing', 'retail', 'sectors', 'Singapore', '2022']",Singapore_Cyber_Landscape.pdf
How many malicious phishing sites were taken down by SingCERT in 2022?,"SingCERT facilitated the takedown of 2,918 malicious phishing sites in 2022.","['2,918']",Singapore_Cyber_Landscape.pdf
What is the recommended way to avoid falling victim to ransomware attacks?,Organizations should take steps to secure their systems and backup critical data regularly to avoid falling victim to ransomware attacks.,"['Organizations', 'should', 'take', 'steps', 'secure', 'systems', 'backup', 'critical', 'data', 'regularly']",Singapore_Cyber_Landscape.pdf
What is the role of SingCERT in preventing cyber threats in Singapore?,"SingCERT investigates reported cases of cyber threats and reports malicious URLs to relevant parties for takedown and/or blocking, and publishes alerts and advisories to raise public awareness.","['SingCERT', 'investigates', 'reports', 'malicious', 'URLs', 'takedown', 'blocking', 'publishes', 'alerts', 'advisories', 'awareness']",Singapore_Cyber_Landscape.pdf
What is the significance of the decrease in Singapore's global share of infected infrastructure in 2022?,"The decrease in Singapore's global share of infected infrastructure in 2022 indicates an improvement in cyber hygiene levels in the country, but the absolute number of infected infrastructure remains high.","['improvement', 'cyber', 'hygiene', 'levels', 'country', 'absolute', 'number', 'infected', 'infrastructure', 'remains', 'high']",Singapore_Cyber_Landscape.pdf
What is the importance of reporting suspicious emails or websites to SingCERT?,Reporting suspicious emails or websites to SingCERT helps to enhance the country's cybersecurity by allowing the organization to investigate and take appropriate action to prevent cyber threats.,"['helps', 'enhance', 'cybersecurity', 'investigate', 'take', 'appropriate', 'action', 'prevent', 'cyber', 'threats']",Singapore_Cyber_Landscape.pdf
