question,answer,tokens_present,document
What are the charges and fees associated with GRA credit?,"The GRA earns interest, referred to as basic charges, on members’ use of GRA credit. Basic charges are recognized using the effective interest method. In addition, outstanding GRA credit is also subject to level-based and time-based surcharges.","['interest', 'basic charges', 'surcharges']",IMF_Financial_Statements.pdf
What happens if charges not received from members within the required timeframe are not paid?,"Charges not received from members within the required timeframe are recovered by the GRA under the burden-sharing mechanism, through adjustments to increase the rate of charge for debtor member s and decrease the rate of remuneration on members’ reserve tranche positions.","['not', 'paid']",IMF_Financial_Statements.pdf
Is a service charge levied by the GRA on all purchases from the GRA?,"Yes, a service charge is levied by the GRA on all purchases from the GRA except reserve tranche purchases.",['Yes'],IMF_Financial_Statements.pdf
How is commitment fee income recognized by the GRA?,Commitment fee income is recognized on a straight-line basis over the duration of the SLL arrangement.,"['straight-line', 'basis', 'duration', 'SLL arrangement']",IMF_Financial_Statements.pdf
What is the basis for the General Department’s assessment for impairment of its credit outstanding?,The General Department’s assessment for impairment of its credit outstanding is grounded in the context of the nature of the IMF’s financing and its unique institutional status.,"['grounded', 'context', 'nature', ""IMF's"", 'financing', 'unique', 'institutional', 'status']",IMF_Financial_Statements.pdf
Has the General Department recognized any impairment losses since inception?,"No, the General Department has not recognized any impairment losses since inception.",['No'],IMF_Financial_Statements.pdf
How does the General Department assess credit risk?,"The General Department assesses credit risk holistically based on qualitative and quantitative considerations pertaining to each debtor member, such as the status of the economic programs underlying IMF financing, the member’s cooperation on policy implementation and timely settlement of IMF financial obligations, and forward-looking assessment of the member’s capacity to repay.","['holistically', 'qualitative', 'quantitative', 'debtor', 'member', 'IMF', 'financing', 'cooperation', 'policy', 'implementation', 'timely', 'settlement', 'financial', 'obligations', 'forward-looking', 'capacity', 'repay']",IMF_Financial_Statements.pdf
Are external credit risk ratings used by the General Department to assess credit risk?,"No, the General Department does not use external credit risk ratings to assess credit risk as its credit risk exposure is not comparable to sovereign credit risk faced by commercial financial entities.",['No'],IMF_Financial_Statements.pdf
What is the basis for assessing credit risk for the General Department's exposure to a member country?,"The credit risk for the General Department's exposure to a member country is assessed holistically based on qualitative and quantitative considerations pertaining to each debtor member, such as the status of the economic programs underlying IMF financing, the member's cooperation on policy implementation and timely settlement of IMF financial obligations, and forward-looking assessment of the member's capacity to repay.","['holistically', 'qualitative', 'quantitative', 'debtor', 'member', 'status', 'economic', 'programs', 'IMF', 'financing', 'cooperation', 'policy', 'implementation', 'timely', 'settlement', 'IMF', 'obligations', 'forward-looking', 'assessment', 'capacity', 'repay']",IMF_Financial_Statements.pdf
What is the definition of default according to the General Department?,"According to the General Department, a member country is considered to be in default when it is six months or more overdue in settling its financial obligations to the General Department.","['six months', 'more overdue', 'financial obligations']",IMF_Financial_Statements.pdf
What is considered credit-impaired according to the General Department?,"Credit outstanding is considered credit-impaired when the obligation has defaulted, and the General Department assumes that the credit risk of a member country has increased significantly since initial recognition if the member is determined to have low credit risk at the reporting date.","['credit-impaired', 'defaulted', 'obligation', 'member country', 'credit risk', 'reporting date']",IMF_Financial_Statements.pdf
How does the General Department assess whether a significant increase in credit risk has occurred?,"The General Department assesses whether a significant increase in credit risk has occurred on a member-by-member basis by comparing the risk of default at the reporting date with the risk of default at the date of the most recent disbursement to the debtor member, taking into account a range of qualitative and quantitative criteria.","['significant', 'increase', 'credit', 'risk', 'member', 'default']",IMF_Financial_Statements.pdf
What are some of the criteria used by the General Department to identify significant increases in credit risk?,"Some of the criteria used by the General Department to identify significant increases in credit risk include overdue obligations to the IMF, signals of noncooperation by the member, and forward-looking indicators of capacity to repay the IMF.","['overdue obligations', 'signals of noncooperation', 'forward-looking indicators', 'capacity to repay']",IMF_Financial_Statements.pdf
How does the General Department measure expected credit loss (ECL)?,"The General Department measures ECL by comparing expected cash flows with contractual cash flows and discounting the expected cash shortfalls at the effective interest rate, which is the basic rate of charge.","['The', 'General', 'Department', 'measures', 'ECL', 'by', 'comparing', 'expected', 'cash', 'flows', 'with', 'contractual', 'cash', 'flows', 'and', 'discounting', 'the', 'expected', 'cash', 'shortfalls', 'at', 'the', 'effective', 'interest', 'rate', 'which', 'is', 'the', 'basic', 'rate', 'of', 'charge']",IMF_Financial_Statements.pdf
What is the basis for the General Department's assumption that credit risk related to a member country is low?,"The General Department assumes that credit risk related to a member country is low if the member has a low risk of default, a strong capacity to meet its contractual cash flow obligations in the near term, and adverse changes in economic and business conditions in the longer term may, but will not necessarily, reduce the ability of the member country to fulfill its contractual cash flow obligations.","['low risk of default', 'strong capacity', 'contractual cash flow obligations', 'adverse changes', 'economic and business conditions']",IMF_Financial_Statements.pdf
What is the purpose of the burden-sharing mechanism in the IMF's financial structure and operations?,The purpose of the burden-sharing mechanism in the IMF's financial structure and operations is to compensate the IMF for loss of income due to overdue payments.,"['compensate', 'IMF', 'loss', 'income', 'overdue', 'payments']",IMF_Financial_Statements.pdf
How does the General Department consider financial safeguards in measuring ECL?,"The General Department considers financial safeguards that are integral to the IMF's financial structure and operations, such as the burden-sharing mechanism, when measuring ECL.","['The', ""IMF's""]",IMF_Financial_Statements.pdf
What is the source of the General Department's ECL estimation model?,"The General Department has developed a model for ECL estimation based on changes in credit quality since initial recognition, where credit quality is referred to as Stage 1, Stage 2, and Stage 3.","['The', 'General', 'Department', 'has', 'developed', 'a', 'model', 'for', 'ECL', 'estimation', 'based', 'on', 'changes', 'in', 'credit', 'quality', 'since', 'initial', 'recognition', 'where', 'credit', 'quality', 'is', 'referred', 'to', 'as', 'Stage', '1', 'Stage', '2', 'and', 'Stage', '3']",IMF_Financial_Statements.pdf
What is the basis for recognizing investment income in the financial statements of the IMF?,"Investment income is recognized using the effective interest method, and it includes interest income on investments at AC, interest and dividend income, and realized and unrealized gains and losses from FVPL investments, including currency valuation differences arising from exchange rate movements against the SDR, net of all trading-related fees.","['interest', 'income', 'investments', 'gains', 'losses', 'currency', 'valuation', 'differences', 'exchange', 'rate', 'movements', 'SDR', 'trading-related', 'fees']",IMF_Financial_Statements.pdf
How are investments in the IMF's portfolios managed and evaluated?,Investments in each of the two subaccounts are managed in accordance with their respective investment strategy and their performance is evaluated on a fair value basis. The business model for the invested portfolios focuses on achieving fair value gains.,['fair value'],IMF_Financial_Statements.pdf
What is the carrying value of gold holdings in the IMF's financial statements?,"Gold holdings are carried at historical cost using the specific identification method, and the carrying value is determined by the restrictions on the use of the IMF's gold holdings and the disposition of profits from the sale of gold.","['historical cost', 'specific identification method', 'carrying value', 'restrictions', 'use', 'disposition', 'profits', 'sale']",IMF_Financial_Statements.pdf
What is the basis for recognizing cash and cash equivalents in the IMF's financial statements?,Usable currencies and SDR holdings are considered cash and cash equivalents in the statements of cash flows.,"['usable currencies', 'SDR holdings', 'cash', 'cash equivalents', 'statements', 'flows']",IMF_Financial_Statements.pdf
"How are property, plant, and equipment, and intangible assets measured and depreciated or amortized in the IMF's financial statements?","Property, plant, and equipment, and intangible assets are measured at historical cost less accumulated depreciation or amortization. They are capitalized and depreciated or amortized over the estimated remaining useful lives using the straight-line method.","['historical cost', 'accumulated depreciation', 'amortization', 'straight-line method']",IMF_Financial_Statements.pdf
What is the purpose of the Special Contingent Account (SCA-1) in the IMF's financial structure?,The Special Contingent Account (SCA-1) is used to protect the IMF in case of the ultimate failure of a member to repay its overdue obligations to the General Department.,['The Special Contingent Account (SCA-1)'],IMF_Financial_Statements.pdf
What is the basis for recognizing write-offs in the IMF's financial statements?,"Write-offs are recognized in the unlikely event that a member with credit outstanding withdraws from the IMF, repudiates its outstanding obligations to the General Department, and there are no prospects of recovering amounts due to the General Department in the foreseeable future.","['withdraws', 'repudiates', 'outstanding', 'obligations', 'General Department', 'foreseeable', 'future']",IMF_Financial_Statements.pdf
How are SDR holdings measured and classified in the IMF's financial statements?,SDR holdings are measured at AC and classified as SDR holdings in the statements of financial position.,"['SDR holdings', 'measured', 'classified', 'statements', 'financial position']",IMF_Financial_Statements.pdf
What is the purpose of the burden-sharing mechanism in the IMF's financial structure?,The burden-sharing mechanism is used to compensate the IMF for loss of income due to overdue payments.,"['burden-sharing', 'mechanism', 'IMF', 'loss', 'income', 'overdue', 'payments']",IMF_Financial_Statements.pdf
How are dividend income and realized and unrealized gains and losses from FVPL investments recognized in the IMF's financial statements?,"Dividend income is recognized based on the ex-dividend date, and realized and unrealized gains and losses from FVPL investments are recognized in investment income using the effective interest method.","['dividend', 'income', 'realized', 'unrealized', 'gains', 'losses', 'FVPL', 'investments', 'recognized', 'financial', 'statements']",IMF_Financial_Statements.pdf
