question,answer,tokens_present,document
Can a Border visa be granted for a period longer than 30 days?,"No, a Border visa cannot be granted for a period longer than 30 days.",['No'],Home_Affairs.pdf
What are the conditions that must be mirrored on a Border visa grant?,The conditions that must be mirrored on a Border visa grant are the same as those of the visa for which the traveller is apparently eligible.,"['The', 'same', 'as', 'those', 'of', 'the', 'visa', 'for', 'which', 'the', 'traveller', 'is', 'apparently', 'eligible']",Home_Affairs.pdf
What is the process for granting a Border visa?,"The process for granting a Border visa involves an assessment by a BCO, who must consider evidence and/or information available to them to determine whether the five-year exclusion period applies. If the BCO makes an assessment that the traveller may be granted a Border visa, they should grant the visa in either Mainframe RF or Border Security Portal.","['BCO', 'five-year', 'exclusion', 'period', 'grant', 'visa']",Home_Affairs.pdf
What is the difference between a Border visa and a Resident Return visa?,"A Border visa is granted to a traveller who is not eligible for a visa, while a Resident Return visa is granted to a traveller who is apparently eligible for a Resident Return visa.","['Border', 'Resident', 'Return', 'visa']",Home_Affairs.pdf
Can a Border visa be granted for a transit passenger who misses a connecting flight?,"Yes, a Border visa can be granted for a transit passenger who misses a connecting flight, sufficient to cover the period of stay necessary for the applicant to remain in Australia.",['Yes'],Home_Affairs.pdf
What is the role of a BCO in granting a Border visa?,"A BCO must consider evidence and/or information available to them to determine whether the five-year exclusion period applies and must ensure that all the client fields are completed, including the visa grant number, visa conditions attached to the visa, and period of stay granted.","['BCO', 'visa', 'grant']",Home_Affairs.pdf
How is a Border visa grant notified to the traveller?,"The traveller should be provided with the visa grant notification, either in writing or verbally in an emergency or time-limited situation.","['either', 'in writing', 'verbally']",Home_Affairs.pdf
Can a Border visa be granted for a period longer than the scheduled date of departure from Australia?,"No, a Border visa need only covers the visa holder until the applicant’s scheduled date of departure from Australia (if known).",['No'],Home_Affairs.pdf
What are the details that the BCO must complete for a Border visa grant?,"The BCO must complete the following details for a Border visa grant: visa grant number, visa conditions attached to the visa, and period of stay granted.","['visa grant number', 'visa conditions', 'period of stay']",Home_Affairs.pdf
Where can the latest version of the Border visa grant notice template be found?,The latest version of the Border visa grant notice template can be found on the Border Procedural Instruction Toolkit intranet page.,"['Border', 'visa', 'grant', 'notice', 'template', 'intranet']",Home_Affairs.pdf
What must the BCO do with the signed copy of the grant notice?,The BCO must retain a signed copy of the grant notice for their record and give it to the traveler together with the detached cover sheet of Form 871.,"['BCO', 'grant', 'notice', 'record', 'traveler', 'Form 871']",Home_Affairs.pdf
What must the BCO do with the document pertaining to the grant of the Border visa?,The BCO must save all documents pertaining to the grant of the Border visa in Content Manager (formerly known as TRIM).,"['The', 'BCO', 'must', 'save', 'all', 'documents', 'pertaining', 'to', 'the', 'grant', 'of', 'the', 'Border', 'visa', 'in', 'Content', 'Manager', '(formerly', 'known', 'as', 'TRIM)']",Home_Affairs.pdf
What must the BCO counsel the traveler about?,"The BCO must counsel the traveler about the visa validity, visa conditions, and that the visa is not valid for travel and will cease on their departure. They must also inform the traveler that if they travel to Australia again, they must obtain an appropriate visa prior to travel.","['visa validity', 'visa conditions', 'not valid for travel', 'cease', 'departure', 'travel', 'Australia', 'appropriate visa']",Home_Affairs.pdf
What is the purpose of Attachment C – Consultation in the Border visa grant process?,Attachment C – Consultation is used to consult with internal stakeholders such as the Border and Events Visas section and Port Operations.,"['Consultation', 'Border', 'Events', 'Visas', 'Port', 'Operations']",Home_Affairs.pdf
What are Australia’s interests in the context of the Border visa grant process?,"Australia’s interests include community safety, economic, social, and health factors. The Government has articulated community protection principles that can be applied in the context of decision-making relating to Border visas.","['community safety', 'economic', 'social', 'health', 'Government', 'protection principles', 'decision-making', 'Border visas']",Home_Affairs.pdf
What is the expectation of the Australian community regarding persons coming to or remaining in Australia?,"The Australian community expects that persons coming to or remaining in Australia are law-abiding, will respect important societal institutions, and will not cause or threaten harm to individuals or the community.","['law-abiding', 'respect', 'societal institutions', 'not cause or threaten harm']",Home_Affairs.pdf
What is the consequence of committing serious crimes in Australia or elsewhere for a person's visa?,The Australian Government can and should refuse entry to persons or cancel their visas if they commit serious crimes in Australia or elsewhere.,"['cancel', 'refuse']",Home_Affairs.pdf
What is the consideration for cancellation or refusal of a visa for persons who have lived in the Australian community for a short period of time?,The length of time making a positive contribution to the community and the consequences of cancellation or refusal on minor children and immediate family members are considerations in determining the appropriateness of cancellation or refusal.,"['short period of time', 'positive contribution', 'minor children', 'immediate family members', 'cancellation', 'refusal']",Home_Affairs.pdf
What should outweigh the interests of the individual in the context of the Border visa grant process?,"Australia’s interests, including those of the community and their protection from risk that a person may pose, should outweigh the interests of the individual.","['Australia', 'interests', 'community', 'protection', 'risk']",Home_Affairs.pdf
