question,answer,question_type,filename
"What are the different working schedules that staff can be on, and how do the probation and confirmation processes work for staff appointed at different salary grades?","Staff can be on any of the following working schedules, subject to operational needs and approval of the Heads of Departments / Executive Secretaries of Industrial Unions: Mondays – Fridays (a) 8 am to 5.30 pm, (b) 8.30 am to 6 pm, (c) 9 am to 6.30 pm, (d) 9.30 am to 7 pm. Heads of Departments / Executive Secretaries of Industrial Unions have the option to exercise flexible hours of operations within their Departments/Unions, and staff posted to external organizations may be subject to different working hours. The probation period for staff appointed at different salary grades differs, with Grade N1 to N3 having a 3-month probation period and Grade N4 and above having a 6-month probation period. The Head of Department / Executive Secretary of Industrial Union, in consultation with the respective Reporting Officer, will assess the staff’s performance during the probation period and determine his suitability for confirmation, with the possibility of extension upon recommendation.",multi-hop reasoning,HR_Policy.pdf
"What are the circumstances under which the employment of a staff member who is confirmed in service can be terminated by either party, and how does the probationary period factor into this process?","The employment of a staff member who is confirmed in service can be terminated by either party at any time by giving written notice to the other party. The probationary period does not factor into this process, as it only applies to staff members who are on probation. However, if a staff member is still on probation, their probationary period may be extended upon recommendation by the Reporting Officer and Head of Department / Executive Secretary of Industrial Union, and their employment may be terminated by either party before the expiry of the probation period without any reasons being given, by giving written notice to the other party.",multi-hop reasoning,HR_Policy.pdf
"If a staff member is on probation and resigns from their position on a non-working day that falls within the notice period, how much notice must they provide to NTUC-ARU, and will they receive a pro-rated salary for the last month of service?","If a staff member is on probation and resigns from their position on a non-working day that falls within the notice period, they must provide written notice to NTUC-ARU for the number of working days remaining in the notice period. The notice period for probationary staff is 48 hours, and the formula for computing notice pay is (No. of Working Days NOT served in Month of Resignation) / (Total No. of Working Days in Month of Resignation) x Monthly Salary. Since the staff member resigned on a non-working day, they will not receive a pro-rated salary for the last month of service, as they did not work any days in that month.",multi-hop reasoning,HR_Policy.pdf
"Suppose a staff member has been financially embarrassed and has exceeded the maximum allowable limit of unsecured debts and liabilities as stated in the policy. They have also failed to notify their Head of Department/Executive Secretary of Industrial Union about their financial situation. Furthermore, they have been using their computer for unauthorized purposes and have installed illegal software. They have also been accessing inappropriate sites and violating copyright laws. What disciplinary actions might they face, and how will their failure to notify their superiors affect their case?","The staff member in question may face disciplinary proceedings for violating multiple policies, including financial embarrassment, unauthorized use of technology, and failure to notify their superiors. They may be subject to penalties such as demotion, reduction in salary, or even dismissal from service. Their failure to notify their superiors may be seen as a violation of the trust placed in them as a staff member and may aggravate their case, leading to more severe disciplinary actions.",multi-hop reasoning,HR_Policy.pdf
"What is the minimum number of days that a staff member on probation must serve before their employment can be terminated by either party without any reasons being given, and what is the notice period for staff members who are confirmed in service and want to resign?",A staff member on probation must serve at least 3 months (for Grade N1 to N3) or 6 months (for Grade N4 and above) before their employment can be terminated by either party without any reasons being given. The notice period for staff members who are confirmed in service and want to resign is either party by giving written notice to the other party.,multi-hop reasoning,HR_Policy.pdf
"If an NTUC-ARU staff member is dismissed for misconduct, what amount of salary and monies will they be eligible to receive up to the day immediately before the effective date of their dismissal, and how will the amount be determined?","If an NTUC-ARU staff member is dismissed for misconduct, they will be eligible to receive salary and monies up to the day immediately before the effective date of their dismissal, after settling any debts or loans due to NTUC-ARU, leave pay refunds, income tax liability (for foreigners only), pro-rated flexible benefits claim, and return or restitution of all items belonging to NTUC-ARU. The amount will be determined based on the facts available, and may include payments for salary, annual wage supplement, variable bonus, performance bonus, variable increment, industrial relations allowance, overtime, rest day, and public holiday pay, as well as any pro-rated entitlements for less than a full year of service.",multi-hop reasoning,HR_Policy.pdf
"What are the conditions for staff to work from home, and how does the probation and confirmation process work for staff on flexible working hours?","Staff can work from home subject to approval by the Head of Department / Executive Secretary of Industrial Union, and they must ensure that their work is not affected by the work-from-home arrangement. The probation period for staff on flexible working hours may be extended upon recommendation by the Reporting Officer and Head of Department / Executive Secretary of Industrial Union, and the employment of staff who are on probation may at any time be terminated by either party before the expiry of the probation period without any reasons being given, by giving written notice to the other party.",multi-hop reasoning,HR_Policy.pdf
"What are the options for staff working hours, and how do they vary based on departmental needs and approvals, and what is the role of the Human Resource Department in this regard?","Staff can be on any of the following working schedules, subject to operational needs and approval of the Heads of Departments / Executive Secretaries of Industrial Unions: Mondays – Fridays (a) 8 am to 5.30 pm, (b) 8.30 am to 6 pm, (c) 9 am to 6.30 pm, (d) 9.30 am to 7 pm. Heads of Departments / Executive Secretaries of Industrial Unions are given the option to exercise flexible hours of operations within their Departments/Unions, and the Human Resource Department must be kept informed of such operations. Staff who are posted to external organizations may be subject to different working hours and will be informed accordingly.",multi-hop reasoning,HR_Policy.pdf
"What is the total amount of variable bonus and performance bonus that a staff member who joins NTUC-ARU on September 1, 2009, and remains in service until January 31, 2011, with a gross monthly salary of $3,000 and a performance rating of 'C', would receive in March 2011?","{'variable_bonus': '122/365 X 1.5 X $3,000 = $1,500', 'performance_bonus': '122/365 X 1.5 X $3,000 = $1,500', 'total': '$1,500 + $1,500 = $3,000'}",multi-hop reasoning,HR_Policy.pdf
"If a staff member is unable to report for duty for more than 2 consecutive working days without informing their Reporting Officer, what happens to their employment status?","The staff member's employment with NTUC-ARU shall cease automatically, as they will be considered to have vacated their office.",multi-hop reasoning,HR_Policy.pdf
"What is the maximum amount of variable increment that a staff member can receive in a year, assuming they have been in service for at least 1 year and have an endorsed performance rating of 'C', and how is this amount calculated?","The maximum amount of variable increment that a staff member can receive in a year is $100, and it is calculated by multiplying the staff member's endorsed performance rating (in this case, 'C') by the quantum of the variable increment for that rating (which is $100), and then pro-rating the result based on the staff member's tenure during the qualifying period (which is April to March of the following year). The formula for calculating the variable increment is: (Endorsed Performance Rating x Quantum of Variable Increment) x (Number of days in the qualifying period / 365).",multi-hop reasoning,HR_Policy.pdf
