question,answer,tokens_present,document
"What is the MSN Messenger worm, and how does it work?","The MSN Messenger worm is a worm that infects the MSN Messenger Instant-Messaging (IM) client. It sends a file designed to infect systems to contacts from the infected user’s address book, after first issuing a warning that they are about to receive a file. The worm mimics the behavior of a real IM user, which is alarming.","['MSN Messenger', 'worm', 'infects', 'IM', 'client', 'sends', 'file', 'infect', 'systems', 'contacts', 'address book', 'warning', 'receive', 'file', 'mimics', 'behavior', 'real', 'IM', 'user', 'alarming']",Information_Security.pdf
"What is the Computer Emergency Response Team Coordination Center (CERT/CC), and what does it do?",The Computer Emergency Response Team Coordination Center (CERT/CC) is a team that coordinates the response to computer security incidents. It collects and correlates information about security threats and provides incident profiles to help organizations prepare for potential threats.,"['Computer', 'Emergency', 'Response', 'Team', 'Coordination', 'Center', 'security', 'incidents', 'threats', 'profiles', 'organizations', 'potential']",Information_Security.pdf
Why is it difficult for administrators to keep up to date with patches?,"It is difficult for administrators to keep up to date with patches because the number of newly discovered vulnerabilities in software products that are reported to the CERT/CC doubles every year, making it challenging for administrators to keep up with patches. Intruders know this and take advantage of it.","['It', 'is', 'difficult', 'for', 'administrators', 'to', 'keep', 'up', 'with', 'patches', 'because', 'the', 'number', 'of', 'newly', 'discovered', 'vulnerabilities', 'in', 'software', 'products', 'that', 'are', 'reported', 'to', 'the', 'CERT/CC', 'doubles', 'every', 'year', 'making', 'it', 'challenging', 'for', 'administrators', 'to', 'keep', 'up', 'with', 'patches', 'Intruders', 'know', 'this', 'and', 'take', 'advantage', 'of', 'it']",Information_Security.pdf
What is the main concern of the article?,The main concern of the article is the increasing threat of cyber attacks and the importance of governing internet use to prevent them.,"['increasing', 'threat', 'cyber', 'attacks', 'governing', 'internet', 'use', 'prevent']",Information_Security.pdf
What is the purpose of the Computer Emergency Response Team Coordination Center (CERT/CC)?,The purpose of the Computer Emergency Response Team Coordination Center (CERT/CC) is to coordinate the response to computer security incidents and provide information and guidance on how to protect against them.,"['coordinate', 'response', 'computer', 'security', 'incidents', 'information', 'guidance', 'protect']",Information_Security.pdf
What is a zero-day attack?,"A zero-day attack is a computer threat that exploits a vulnerability in software that has not yet been discovered by administrators, making it difficult to patch or protect against.","['zero-day attack', 'computer threat', 'vulnerability', 'software', 'administrators', 'patch', 'protect']",Information_Security.pdf
What is the difference between recreational hacking and criminal hacking?,"Recreational hacking is unauthorized modification of programs and data simply to satisfy the hacker’s curiosity, while criminal hacking is used in fraud or espionage.","['recreational', 'hacking', 'criminal', 'fraud', 'espionage']",Information_Security.pdf
What is the trend in data breach volumes?,"According to Figure 4 in the text, data breach volumes have been increasing over time.",['increasing'],Information_Security.pdf
"What is the purpose of Zbot, a malware package?","The purpose of Zbot is financial gain—stealing online credentials such as FTP, e-mail, online banking, and other online passwords.","['financial gain', 'stealing', 'online credentials', 'FTP', 'e-mail', 'online banking', 'other online passwords']",Information_Security.pdf
What is the definition of infrastructure attacks?,"Infrastructure attacks are attacks that broadly affect key components of the Internet, resulting in compromise of sensitive information, spread of misinformation, and significant diversion of resources from other tasks.","['Infrastructure', 'attacks', 'Internet', 'compromise', 'sensitive', 'information', 'spread', 'misinformation', 'significant', 'diversion', 'resources', 'tasks']",Information_Security.pdf
What is the difference between hacking and cyberterrorism?,"Hacking is unauthorized access to a computer or computer network to obtain or modify information without legal authorization, while cyberterrorism is the use of the Internet to carry out acts of terrorism, such as hacking into critical infrastructure or spreading propaganda.","['hacking', 'cyberterrorism', 'Internet', 'computer', 'computer network', 'legal authorization', 'infrastructure', 'propaganda']",Information_Security.pdf
"What is the role of the Internet in cyberterrorism, cyberpolitics, and cyberwarfare?","The Internet has become a tool for influencing foreign policy and poses a major threat to national security in the realms of cyberterrorism, cyberpolitics, and cyberwarfare.","['The Internet', 'cyberterrorism', 'cyberpolitics', 'cyberwarfare', 'tool', 'foreign policy', 'threat', 'national security']",Information_Security.pdf
What is the significance of the increasing trend of hacking groups targeting major sites with national interest and holding highly sensitive information?,The increasing trend of hacking groups targeting major sites with national interest and holding highly sensitive information poses a significant threat to national security and highlights the need for increased measures to protect against cyber attacks.,"['significant', 'threat', 'national security', 'cyber attacks']",Information_Security.pdf
"What is the main purpose of cybercrime, according to the text?","The main purpose of cybercrime is now money, slander, and destruction, whereas it used to be perpetrated out of curiosity or for self-satisfaction.","['money', 'slander', 'destruction', 'curiosity', 'self-satisfaction']",Information_Security.pdf
"What is cybercrime, according to the text?","Cybercrime is the deliberate destruction, disruption, or distortion of digital data or information flows for political, economic, religious, or ideological reasons.","['cybercrime', 'deliberate', 'destruction', 'disruption', 'distortion', 'digital', 'data', 'information', 'flows', 'political', 'economic', 'religious', 'ideological']",Information_Security.pdf
"What are the most common types of cybercrime, according to the text?","The most common types of cybercrime include hacking, DoS, malicious code, and social engineering.","['hacking', 'DoS', 'malicious code', 'social engineering']",Information_Security.pdf
"What is the purpose of the PTF ITU SPAM toolkit, according to the text?","The purpose of the PTF ITU SPAM toolkit is to help policy planners, regulators, and companies adjust policy and recover confidence in e-mail.","['policy', 'planners', 'regulators', 'companies', 'adjust', 'recover', 'confidence', 'e-mail']",Information_Security.pdf
"What is the role of the Attorney General's Office of the Republic of Indonesia in combating cybercrime, according to the text?","The Attorney General's Office of the Republic of Indonesia is institutionally strengthening and revitalizing the institution by preparing, designing, and formulating a Cybercrime Task Force, which will consist of prosecutors who specifically have knowledge, abilities, skills, and expertise in handling cybercrime cases.","['strengthening', 'revitalizing', 'preparing', 'designing', 'formulating', 'Cybercrime', 'Task', 'Force', 'prosecutors', 'knowledge', 'abilities', 'skills', 'expertise', 'handling', 'cybercrime', 'cases']",Information_Security.pdf
"What are the three special units that the Cybercrime Task Force will consist of, according to the text?","The three special units that the Cybercrime Task Force will consist of are: First, Computer Related Crime Unit, assigned to handle criminal cases that utilize computers or information technology facilities as a means of committing crimes; Second, Crimes Against Computer Unit, assigned to handle crimes aimed at computers and information technology; and Third, Cooperation and Secretariat Unit, providing support in handling cases and cooperation both nationally and internationally.","['First', 'Second', 'Third']",Information_Security.pdf
"What is the price range for general non-financial institution login credentials on the dark web, according to the text?",The price range for general non-financial institution login credentials on the dark web is between $1 and $110.,"['$1', '$110']",Information_Security.pdf
"What is the price range for online payment services login information, such as Paypal, on the dark web, according to the text?","The price range for online payment services login information, such as Paypal, on the dark web is between $20 and $200.","['$20', '$200']",Information_Security.pdf
"What is the price range for medical records on the dark web, according to the text?","The price range for medical records on the dark web is between $1 and $1,000.","['$1', '$1,000']",Information_Security.pdf
"What is the purpose of a security improvement program, according to the text?","The purpose of a security improvement program is to improve security by adapting to changing environmental, well-defined policies and procedures, the use of appropriate security technologies, and constant vigilance.","['improve', 'security', 'policies', 'procedures', 'technologies', 'vigilance']",Information_Security.pdf
