question,answer,tokens_present,document
What are the two principal components of the Web?,"The two principal components of the Web are Web servers, which make information available over the Internet, and Web browsers, which are used to access and display the information stored on Web servers.","['Web servers', 'Web browsers']",Information_Security_Policy.pdf
What is the most targeted and attacked host on most organizations' network?,The Web server is the most targeted and attacked host on most organizations' network.,['Web server'],Information_Security_Policy.pdf
What is an intranet?,"An intranet is a proprietary network that is specific to an entity, such as the State.","['intranet', 'proprietary', 'network', 'entity', 'State']",Information_Security_Policy.pdf
What are the two principal components of the Web?,"The two principal components of the Web are Web servers, which make information available over the Internet, and Web browsers, which are used to access and display the information stored on Web servers.","['Web servers', 'Web browsers']",Information_Security_Policy.pdf
What are some common security threats to Web servers?,"Some common security threats to Web servers include malicious entities exploiting software bugs to gain unauthorized access, denial of service attacks, distribution of sensitive information to unauthorized individuals, interception of sensitive information during transmission, and changes to Web server information for malicious purposes.","['malicious', 'entities', 'exploiting', 'software', 'bugs', 'gain', 'unauthorized', 'access', 'denial', 'service', 'attacks', 'distribution', 'sensitive', 'information', 'unauthorized', 'individuals', 'interception', 'transmission', 'changes', 'Web', 'server', 'malicious', 'purposes']",Information_Security_Policy.pdf
What is the responsibility of the hosting agency in maintaining a secure Web server?,"The hosting agency is responsible for configuring, protecting, and analyzing log files, backing up critical information frequently, maintaining a protected authoritative copy of the organization's Web content, establishing and following procedures for recovering from compromise, testing and applying patches in a timely manner, and testing security periodically.","['configuring', 'protecting', 'analyzing', 'backing up', 'maintaining', 'establishing', 'following', 'testing', 'applying', 'periodically']",Information_Security_Policy.pdf
What are some controls that can be implemented to protect Web servers from unauthorized access or modification?,"Some controls that can be implemented to protect Web servers from unauthorized access or modification include installing or enabling only necessary services, limiting uploads to directories that are not readable by the Web server, defining a single directory for all external scripts or programs executed as part of Web content, disabling the use of hard or symbolic links, and defining a complete Web content access matrix.","['installing', 'enabling', 'limiting', 'defining', 'disabling', 'defining']",Information_Security_Policy.pdf
What is the purpose of a firewall environment?,"The purpose of a firewall environment is to filter packets and protocols, perform inspection of connections, perform proxy operations or selected applications, monitor traffic allowed or denied by the firewall, and provide authentication to users using a form of authentication that does not rely on static, reusable passwords that can be sniffed.","['filter', 'inspect', 'proxy', 'monitor', 'authenticate']",Information_Security_Policy.pdf
What is the responsibility of the hosting agency in terms of Internet security?,"The hosting agency responsible for Internet security will keep operational systems and applications software up to date, because software systems are so complex that it is common for security-related problems to be discovered only after the software has been in widespread use.",['up to date'],Information_Security_Policy.pdf
What is the importance of testing and applying patches in a timely manner?,Testing and applying patches in a timely manner is important to ensure that security vulnerabilities are addressed before they can be exploited by malicious entities.,"['testing', 'patches', 'security', 'vulnerabilities', 'malicious']",Information_Security_Policy.pdf
What is the purpose of a host-based intrusion detection system?,A host-based intrusion detection system is used to detect intrusions and verify Web content.,"['host-based', 'intrusion', 'detection', 'system']",Information_Security_Policy.pdf
What is the purpose of a Web content access matrix?,"A Web content access matrix is used to identify which folders and files within the Web server document directory are restricted and which are accessible, and by whom.","['which', 'and', 'by']",Information_Security_Policy.pdf
What is the responsibility of the hosting agency responsible for Internet security?,"The hosting agency responsible for Internet security will keep operational systems and applications software up to date, restrict only essential network services and operating system on the host server, configure computers for file backup, protect computers from viruses and programmed threats, allow only appropriate physical access to computers, and design, implement and monitor an effective firewall system.","['keep', 'restrict', 'configure', 'protect', 'allow', 'design', 'implement', 'monitor']",Information_Security_Policy.pdf
What are the characteristics of a world-class Help Desk?,"A world-class Help Desk is characterized by responsiveness, knowledge, feedback, and improvement. The speed at which issues are resolved, the number of requests handled by the first level in support, the follow-up with the user community on status, security, and the monitoring of performance with the goal of continuous improvement are the characteristics that separate a progressive, secure, mission-critical operation from the ordinary, reactive operation.","['responsiveness', 'knowledge', 'feedback', 'improvement']",Information_Security_Policy.pdf
What is the mandate of the help desk function?,"The mandate of the help desk function includes adherence to all policies and procedures as published, recommendation of new and/or changes to policies and procedures, ownership of all calls until reassigned or routed, performance of all front-line tasks such as password resets, printer resets, etc., routing of system or technical queries to the knowledge expert responsible, reporting on and monitoring calls, and reporting and escalation of all incidents of suspicious activity or violations of security.","['adherence', 'policies', 'procedures', 'ownership', 'calls', 'front-line', 'password', 'printer', 'routing', 'system', 'technical', 'queries', 'knowledge', 'expert', 'reporting', 'monitoring', 'incidents', 'suspicious', 'activity', 'violations', 'security']",Information_Security_Policy.pdf
What are the suggested reports required for managing the Help Desk?,"The suggested reports required for managing the Help Desk include incident reports, call activity reports, open calls reports, daily activity reports, and repeat calls reports.","['incident reports', 'call activity reports', 'open calls reports', 'daily activity reports', 'repeat calls reports']",Information_Security_Policy.pdf
Who is responsible for call handling and routing?,Call handling and routing is the responsibility of the hosting agency's help desk function.,"['responsibility', 'help desk function']",Information_Security_Policy.pdf
How will the help desk function verify the identity of the caller?,The help desk function will verify the identity of the caller by obtaining their name and verifying a question and answer submitted on a Systems Access Authorization Request.,"['name', 'question', 'answer', 'Systems Access Authorization Request']",Information_Security_Policy.pdf
What is the purpose of the incident report?,"The purpose of the incident report is to provide all known information about an incident, including its status, and to escalate it to the appropriate personnel for resolution.","['purpose', 'incident', 'report', 'status', 'escalate', 'resolution']",Information_Security_Policy.pdf
"How often should the call activity report, open calls report, and daily activity report be distributed?","The call activity report should be distributed monthly, the open calls report should be distributed weekly, and the daily activity report should be distributed daily.","['monthly', 'weekly', 'daily']",Information_Security_Policy.pdf
Who should receive the repeat calls report?,The repeat calls report should be distributed to the knowledge expert and the director of the agency generating the calls.,"['knowledge expert', 'director', 'agency']",Information_Security_Policy.pdf
What is the purpose of the Systems Access Authorization Request?,The purpose of the Systems Access Authorization Request is to verify the identity of the caller and ensure that only authorized personnel have access to sensitive information and systems.,['The purpose of the Systems Access Authorization Request is to verify the identity of the caller and ensure that only authorized personnel have access to sensitive information and systems.'],Information_Security_Policy.pdf
What is the responsibility of the hosting state agency's help desk function regarding password resets?,The hosting state agency's help desk function is responsible for confirming the identity of the requestor and resetting the password.,"['confirming', 'identity', 'requestor', 'resetting', 'password']",Information_Security_Policy.pdf
How does the help desk function verify the identity of the caller?,"The help desk function verifies the identity of the caller by obtaining their name, verifying a question and answer submitted on a Systems Access Authorization Request, and requesting additional information such as User ID, agency, and phone number.","['name', 'question', 'answer', 'User ID', 'agency', 'phone number']",Information_Security_Policy.pdf
What constitutes a security breach in the context of password resets?,"Discrepancies in answers, inability to provide the correct User ID, frequent requests for changes to the same User ID, or obvious password sharing constitute security breaches.","['discrepancies', 'inability', 'frequent', 'obvious']",Information_Security_Policy.pdf
What is the responsibility of the host agency's Help Desk regarding suspicious activity?,The host agency's Help Desk is responsible for reporting all suspicious activity to the security Administrator immediately.,"['reporting', 'suspicious', 'activity', 'immediately']",Information_Security_Policy.pdf
How can the voice mail feature of many PBXs be a vulnerable feature?,The voice mail feature can be vulnerable because it grants the general public access to the PBX system and can be easily accessed using a target extension and password.,"['vulnerable', 'PBX', 'extension', 'password']",Information_Security_Policy.pdf
What are some guidelines to secure the contents of voice mail?,"Some guidelines to secure the contents of voice mail include changing default and obvious passwords, avoiding non-terminated password entry, requiring a complete password to be entered before rejecting an incorrect password, and disallowing access to external lines via the Voice Mail system.","['changing', 'avoiding', 'requiring', 'disallowing']",Information_Security_Policy.pdf
"What is the purpose of the Physical and Environmental Security section of the Information Security Policies, Procedures, and Guidelines?",The purpose of the Physical and Environmental Security section is to establish guidelines for the physical and environmental security of the organization's information systems.,"['Physical', 'Environmental', 'Security', 'guidelines', 'information', 'systems']",Information_Security_Policy.pdf
What is the responsibility of the requestor in requesting a password reset?,"The requestor is responsible for confirming their identity and providing additional information as may be requested, such as Agency and phone number.","['confirming', 'identity', 'Agency', 'phone number']",Information_Security_Policy.pdf
How often should password resets be reported to each State Agency involved?,Password resets should be reported monthly to each State Agency involved.,['monthly'],Information_Security_Policy.pdf
"What is the significance of the December 2017 revision date in the context of the Information Security Policies, Procedures, and Guidelines?","The revision date of December 2017 indicates that the policies, procedures, and guidelines were revised and updated as of that date, and any previous versions should be replaced with the updated version.","['December 2017', 'revised', 'updated']",Information_Security_Policy.pdf
What is the maximum number of sequential attempts allowed for guessing a password on a system with a fixed password length of four and uses the digits 0-9?,40 sequential attempts.,['40'],Information_Security_Policy.pdf
"How many guesses would be required to guess a password on a system that required all four digits to be entered at most 10,000 guesses?","10,000 guesses.","['10,000']",Information_Security_Policy.pdf
What is the responsibility of the hosting agency regarding physical security plan for computer and telecommunication assets?,"The hosting agency has the responsibility for documentation, execution, monitoring, and testing of a physical security plan for both computer and telecommunication assets.","['responsibility', 'hosting', 'agency', 'physical', 'security', 'plan', 'computer', 'telecommunication', 'assets']",Information_Security_Policy.pdf
What are the five elements that must be addressed in a physical security plan?,"(A) changes in the environment to reduce exposure, (B) measures to reduce the effect of a threat, (C) improved control procedures, (D) early detection, and (E) contingency plans.","['A', 'B', 'C', 'D', 'E']",Information_Security_Policy.pdf
What is the purpose of a service level agreement?,"A service level agreement is used to compare performance to the metrics established in the agreement and incidents that occur in violation of security policies, procedures, guidelines, and best practices.","['service level agreement', 'performance', 'metrics', 'incidents', 'security policies', 'procedures', 'guidelines', 'best practices']",Information_Security_Policy.pdf
What is the goal of hosting agencies in establishing a service level agreement?,The goal of hosting agencies in establishing a service level agreement is to achieve 99.9%+ of the metrics established in the agreement.,"['99.9%+', 'metrics', 'agreement']",Information_Security_Policy.pdf
What are some examples of offensive actions to protect the security of physical assets?,"(A) routine changes of passwords, (B) develop an escalation procedure of incidents, (C) routine changes of locks or combinations to the facilities, (D) have more than one person knowledgeable for critical functions, (E) rotate shifts or people between functions, (F) monitor all incursion attempts, (G) install latest versions of firewall software, (H) maintain 24x7 vendor contact list, (I) routine backups, (J) off-site storage of system information and programs, (K) redundant components, lines for critical systems, and (L) testing of recovery procedures.","['routine', 'changes', 'passwords', 'develop', 'routine', 'locks', 'combinations', 'critical', 'rotate', 'monitor', 'latest', 'versions', 'firewall', 'software', 'maintain', 'vendor', 'contact', 'list', 'routine', 'backups', 'off-site', 'storage', 'system', 'programs', 'redundant', 'lines', 'critical', 'testing', 'recovery', 'procedures']",Information_Security_Policy.pdf
What are some examples of defensive actions to protect the security of physical assets?,"(A) report and action all deviations to security policies, procedures, guidelines, and best practices, (B) shut down any infected machine immediately, (C) disconnect any problem areas from the network, (D) revoke privileges of users violating policies, (E) assign severity to an issue and escalate, and (F) acquire knowledgeable resources.","['(A)', '(B)', '(C)', '(D)', '(E)', '(F)']",Information_Security_Policy.pdf
What is the purpose of backup facilities?,Backup facilities are used to ensure that all essential business information and software can be recovered following a disaster or media failure.,"['Backup', 'facilities', 'ensure', 'essential', 'business', 'information', 'software', 'recovered', 'disaster', 'media', 'failure']",Information_Security_Policy.pdf
How often should backups be tested?,Backups should be tested regularly to ensure that they meet the requirements of business continuity plans.,['regularly'],Information_Security_Policy.pdf
What is the purpose of taking back-up copies of essential business information and software?,The purpose of taking back-up copies of essential business information and software is to ensure that all essential business information and software can be recovered following a disaster or media failure.,"['ensure', 'recovered', 'disaster', 'media', 'failure']",Information_Security_Policy.pdf
What is the minimum level of back-up information that should be stored in a remote location?,The minimum level of back-up information that should be stored in a remote location is a minimum of three generations or cycles of back-up information for important business applications.,"['three', 'generations', 'cycles', 'back-up', 'information', 'remote', 'location']",Information_Security_Policy.pdf
How often should back-up media be tested to ensure that they can be relied upon for emergency use?,"Back-up media should be regularly tested, where practicable, to ensure that they can be relied upon for emergency use when necessary.","['regularly', 'tested', 'practicable', 'emergency']",Information_Security_Policy.pdf
What is the purpose of restoration procedures?,The purpose of restoration procedures is to ensure that they can be completed within the time allotted in the operational procedures for recovery.,"['ensure', 'completed', 'time', 'allotted', 'operational', 'procedures', 'recovery']",Information_Security_Policy.pdf
What is the requirement for archive copies to be permanently retained?,The retention period for essential business information and any requirement for archive copies to be permanently retained should be determined.,['determined'],Information_Security_Policy.pdf
What are the guidelines for controlling logical access to information and physical assets?,"The guidelines for controlling logical access include documenting and adhering to procedures for granting, modifying, and revoking access, ensuring segregation of duties for access, installing detection mechanisms for unauthorized access attempts, and revoking access after an inactivity period of 60 days.","['documenting', 'adhering', 'granting', 'modifying', 'revoking', 'ensuring', 'installing', 'detection', 'mechanisms', 'unauthorized', 'access', 'inactivity', 'period']",Information_Security_Policy.pdf
What are the physical access control guidelines for all agencies?,"The physical access control guidelines for all agencies include securing all telecommunication and computer-related equipment in a locked environment, changing access codes for secure environments at least every 60 days, accounting for all keys issued for those facilities, and replacing locking mechanisms when a key is missing.","['secured', 'locked', 'telecommunication', 'computer-related', 'equipment', 'access', 'codes', 'secure', 'facilities', 'keys', 'missing', 'locking', 'mechanisms']",Information_Security_Policy.pdf
What is the purpose of segregation of duties in access control?,The purpose of segregation of duties in access control is to prevent unauthorized access to systems or data.,"['segregation', 'access', 'control', 'unauthorized', 'systems', 'data']",Information_Security_Policy.pdf
What is the purpose of managing and controlling network connections and network services?,The purpose of managing and controlling network connections and network services is to ensure that users only have direct access to the services that they have been specifically authorized to use.,"['ensure', 'direct', 'access', 'specifically', 'authorized', 'use']",Information_Security_Policy.pdf
How can the path from the user terminal to the computer service be controlled?,"The path from the user terminal to the computer service can be controlled by incorporating controls that restrict the route between a user terminal and the computer services its user is authorized to access, such as creating an enforced path.","['incorporating', 'restrict', 'route', 'user', 'authorized', 'access', 'enforced', 'path']",Information_Security_Policy.pdf
