question,answer,tokens_present,document
What is the percentage of critical skills visas adjudicated within 4 weeks for applications processed within South Africa?,"57.2% (2 790 out of 4 876) of critical skills visas were adjudicated within 4 weeks for applications processed within South Africa. The Covid-19 restrictions limited the number of Immigration officials available to process applications, resulting in down-time and office closures.",['57.2%'],SA_Home_Affairs.pdf
What was the reason for the non-achievement of some of the Department of Home Affairs' targets in 2021/22?,"The non-achievement of some targets was due to the Covid-19 lockdown regulations, limitations regarding the number of officials reporting for duty, and considering social distancing protocols.","['Covid-19', 'lockdown', 'regulations', 'limitations', 'officials', 'reporting', 'duty', 'social', 'distancing', 'protocols']",SA_Home_Affairs.pdf
"What is the BMA, and what is its purpose?","The BMA (Border Management Agency) is a government agency responsible for managing South Africa's borders. Its purpose is to ensure efficient, effective, and secure border management, including immigration, customs, and trade facilitation.","['BMA', 'Border Management Agency', 'government agency', 'South Africa', 'borders', 'immigration', 'customs', 'trade facilitation']",SA_Home_Affairs.pdf
What is the purpose of the Section 97 proclamation?,"The purpose of the Section 97 proclamation is to transfer functions from the South African Police Service (SAPS), the South African Revenue Service (SARS), and the Department of Health to the BMA.","['Section', '97', 'proclamation', 'SAPS', 'SARS', 'Department', 'Health', 'BMA']",SA_Home_Affairs.pdf
"What is the status of the implementation of the IMS delegations on January 12, 2022?","The implementation of the IMS delegations on January 12, 2022, introduced a manual process parallel to the online VAS process, which is inefficient, cumbersome, and time-consuming.","['introduced', 'manual', 'process', 'parallel', 'online', 'VAS', 'inefficient', 'cumbersome', 'time-consuming']",SA_Home_Affairs.pdf
What is the reason for the delay in finalizing the BMA Defence implementation protocol?,"The reason for the delay in finalizing the BMA Defence implementation protocol is the lack of concurrence on certain functions, such as health functions.","['lack', 'concurrence', 'health', 'functions']",SA_Home_Affairs.pdf
What is the purpose of the TA IIA application?,The purpose of the TA IIA application is to approve the request for proposal (RfP) document for the redevelopment of six priority land ports of entry.,['The purpose of the TA IIA application is to approve the request for proposal (RfP) document for the redevelopment of six priority land ports of entry.'],SA_Home_Affairs.pdf
What is the expected outcome of the TA IIA approval?,The expected outcome of the TA IIA approval is the redevelopment of six priority land ports of entry.,"['redevelopment', 'six', 'priority', 'land', 'ports', 'entry']",SA_Home_Affairs.pdf
What is the reason for the under-performance of the Department of Home Affairs?,"The reason for the under-performance of the Department of Home Affairs is the lack of better target setting, reducing dependencies on others for achieving targets, redrafting individual performance agreements, monthly monitoring of APP and AOP targets, and holding managers accountable for under or poor performance.","['lack', 'better', 'target', 'setting', 'reducing', 'dependencies', 'achieving', 'targets', 'redrafting', 'individual', 'performance', 'agreements', 'monthly', 'monitoring', 'AOP', 'targets', 'holding', 'managers', 'accountable', 'under', 'poor', 'performance']",SA_Home_Affairs.pdf
What is the purpose of the Annual Operational Plan (AOP) and the Annual Performance Plan (APP)?,"The purpose of the Annual Operational Plan (AOP) is to outline the department's operational plan for the year, while the purpose of the Annual Performance Plan (APP) is to outline the department's performance targets for the year.","['outline', 'department', 'year', 'operational', 'performance', 'targets']",SA_Home_Affairs.pdf
What is the department's goal in terms of service delivery?,The department aims to achieve 100% of its targets and obtain a clean audit outcome while also meeting the demands and expectations of its diverse clientele and stakeholders.,"['100%', 'clean audit outcome']",SA_Home_Affairs.pdf
What are the challenges faced by the department in achieving its goals?,"The department faces challenges such as network connectivity, systems stability, long queues, and insufficient and poor office accommodation.","['network connectivity', 'systems stability', 'long queues', 'insufficient', 'poor office accommodation']",SA_Home_Affairs.pdf
How does the department plan to address the challenge of network connectivity?,"The department is working with SITA, the mandatory provider of technological solutions to government, to ensure that systems, networks, and enabling IT infrastructure are optimally deployed and maintained.","['working', 'SITA', 'systems', 'networks', 'enabling', 'IT', 'infrastructure']",SA_Home_Affairs.pdf
What is the department's approach to reducing long queues?,"The department plans to reduce long queues by leveraging technology integration, investing in staff, and introducing an appointment system for clients.","['leveraging', 'technology', 'integration', 'investing', 'introducing', 'appointment']",SA_Home_Affairs.pdf
How does the department plan to improve customer satisfaction?,"The department aims to render services in real-time, with predictability, and with assurance that systems are fully effective and robust to avoid system downtimes, in a suitable working environment, and with a professional, well-trained staff compliment that really CARE.","['render', 'real-time', 'predictability', 'assurance', 'systems', 'effective', 'robust', 'avoid', 'downtimes', 'suitable', 'working', 'environment', 'professional', 'well-trained', 'staff', 'compliment', 'CARE']",SA_Home_Affairs.pdf
What is the department's strategy for acquiring and maintaining office space?,"The department plans to acquire standalone, purpose-built facilities on state-owned land with adequate parking and access as the basis for its future accommodation needs, reducing its dependency on private landlords and the DPW&I.","['standalone', 'purpose-built', 'state-owned', 'adequate', 'parking', 'access', 'future', 'accommodation', 'needs', 'reducing', 'dependency', 'private', 'landlords', 'DPW&I']",SA_Home_Affairs.pdf
How has the Covid-19 pandemic affected the department's service delivery?,"The department has had to close some of its offices in accordance with the Covid-19 protocols, but has deployed mobile units to ensure service delivery interruptions are minimal.","['Covid-19', 'pandemic', 'affected', 'service', 'delivery', 'offices', 'closed', 'mobile', 'units', 'minimal']",SA_Home_Affairs.pdf
What is the department's approach to modernisation?,"The department's modernisation programme comprises key facets for improved execution of its mandate through the development of applications that make it easier for a client to interact with the department, such as the e-Home Affairs portal, which allows clients to make online applications for passports and ID cards using their banking platform.",['e-Home Affairs portal'],SA_Home_Affairs.pdf
How does the department plan to expand its service offerings?,"The department is working closely with the commercial banking sector and BASA to ensure rapid expansion of its departmental footprint and service offerings, and is also deploying mobile units equipped with satellite technology to rural communities.","['rapid', 'expansion', 'service', 'offerings', 'deploying', 'mobile', 'units', 'satellite', 'technology', 'rural', 'communities']",SA_Home_Affairs.pdf
What is the department's focus in terms of staff development?,"The department plans to invest in its staff to improve their skills and productivity, and to ensure that they are well-trained and professional, and really CARE about delivering high-quality services to clients.","['improve', 'productivity', 'well-trained', 'professional', 'CARE', 'high-quality']",SA_Home_Affairs.pdf
"What is the reason for the department's strategy to acquire standalone, purpose-built facilities?",The department adopted this strategy to reduce the cost and dependency on private landlords and the DPW&I.,"['reduce', 'cost', 'dependency', 'private', 'landlords', 'DPW&I']",SA_Home_Affairs.pdf
How did the department ensure service delivery during the Covid-19 pandemic?,The department deployed mobile units to ensure minimal service interruptions.,"['deployed', 'mobile', 'units', 'minimal', 'service', 'interruptions']",SA_Home_Affairs.pdf
What is the department's plan to relocate some of its offices into malls?,"The department is engaging landlords of various malls throughout South Africa to relocate some of its offices into these malls, with some landlords offering space for free or at significantly reduced rates.","['The department', 'landlords', 'malls', 'South Africa', 'offices']",SA_Home_Affairs.pdf
What is the problem with the department's current office accommodation?,The department faces frequent injunctions issued for non-compliance to prescribed OHS standards due to inadequate maintenance.,"['inadequate maintenance', 'non-compliance', 'OHS standards']",SA_Home_Affairs.pdf
What is the department's plan to address capacity constraints?,"The department developed a capacitation business case focusing on core business and submitted it to National Treasury, which allocated additional funding for the department to fill over 750 posts.","['The department', 'National Treasury', 'additional funding', '750 posts']",SA_Home_Affairs.pdf
What is the department's strategy to address fraud and corruption?,The department has a zero tolerance campaign against fraud and corruption and has made numerous arrests and dismissals in collaboration with other law enforcement agencies.,"['zero tolerance', 'fraud', 'corruption', 'arrests', 'dismissals', 'law enforcement agencies']",SA_Home_Affairs.pdf
What was the department's financial performance in the 2020/21 financial year?,The department obtained its fifth unqualified audit opinion in the 2020/21 financial year.,"['fifth', 'unqualified', 'audit', 'opinion']",SA_Home_Affairs.pdf
What is the department's annual appropriation for the 2022/23 financial year?,The department's annual appropriation for the 2022/23 financial year is R9.,['R9'],SA_Home_Affairs.pdf
What percentage of the department's staff complement is currently filled?,"The department's staff complement is currently at 41.6%, with a goal to increase it to 45.4% with the funded business case capacitation.","['41.6%', '%']",SA_Home_Affairs.pdf
What is the main cause of fraud and corruption in the department?,"Immigration issues, especially matters of permitting, account for 60% of fraud and corruption cases in the department.","['Immigration', 'permitting', 'fraud', 'corruption', 'department']",SA_Home_Affairs.pdf
What was the department's fifth unqualified audit opinion in the 2020/21 financial year?,"The department obtained its fifth unqualified audit opinion in the 2020/21 financial year, which is a remarkable achievement given the continued impact of Covid-19 on the operating environment, reduced capacity, and system challenges.","['fifth', 'unqualified', 'audit', 'opinion', '2020/21', 'financial', 'year']",SA_Home_Affairs.pdf
What was the annual appropriation for the department in the 2021/22 financial year?,The annual appropriation for the department in the 2021/22 financial year was R9.431 billion.,['R9.431 billion'],SA_Home_Affairs.pdf
What was the baseline allocation by National Treasury for the department in the 2021/22 financial year?,The baseline allocation by National Treasury for the department in the 2021/22 financial year was R8.690 billion.,['R8.690 billion'],SA_Home_Affairs.pdf
What was the increase in the department's allocation for the 2021/22 financial year compared to the previous financial year?,"The department's allocation for the 2021/22 financial year showed a marginal increase of 7.3% compared to the previous financial year, mainly due to additional funding of R562.2 million for self-financing expenditure incurred for issuing official documents, R40 million for the Independent Electoral Commission, and R138.8 million for Compensation of employees (COE) Adjustment.","['7.3%', 'R562.2 million', 'R40 million', 'R138.8 million']",SA_Home_Affairs.pdf
What was the department's total expenditure in the 2021/22 financial year?,The department's total expenditure in the 2021/22 financial year was R9.431 billion.,['R9.431 billion'],SA_Home_Affairs.pdf
What were the main cost drivers for the department in the 2021/22 financial year?,"The main cost drivers for the department in the 2021/22 financial year were compensation of employees (COE), which costed the department R3.667 billion (38.9%), followed by goods and services at R2.980 billion (31.5%), and transfers and subsidies at R2.443 billion (25.9%).","['R3.667 billion', 'R2.980 billion', 'R2.443 billion']",SA_Home_Affairs.pdf
How much revenue did the department collect in the 2021/22 financial year?,"The department collected revenue of R719 million in the 2021/22 financial year, which is a significant improvement from the previous financial year, and exceeded the revenue target of R562 million by R156.5 million or 27.9%.",['R719 million'],SA_Home_Affairs.pdf
What was the department's performance in terms of revenue collection in the 2021/22 financial year compared to the pre-Covid era?,"While the department's revenue collection in the 2021/22 financial year was a significant improvement from the previous financial year, it is still behind the revenue collected in the pre-Covid era.",['behind'],SA_Home_Affairs.pdf
What additional funding did the department receive over the 2022 medium term?,"The department received additional funding of R837 million (R267 million in 2022/23, R279 million in 2023/24, and R291 million in 2024/25) for capacitation, and R536 million (R171 million in 2022/23, R179 million in 2023/24, and R187 million in 2024/25) for the Represented Political Party Fund.","['R837 million', 'R267 million', 'R279 million', 'R291 million', 'R536 million', 'R171 million', 'R179 million', 'R187 million']",SA_Home_Affairs.pdf
What is the department's plan for filling posts in the incoming financial year?,The department intends to fill more than 750 posts in the incoming financial year using the additional allocation for capacitation.,"['more than 750', 'incoming financial year']",SA_Home_Affairs.pdf
