question,answer,tokens_present,document
What is the procedure for reporting a lost or stolen mobile device according to the policy?,"The policy requires that all lost or stolen mobile devices must be reported immediately to the <Organization> Security Officer or other authorized representative, who will then take appropriate action to protect <Organization> data and assets.","['immediately', 'reported', 'lost', 'stolen', 'mobile', 'device', '<Organization>']",Cyber_Security_Policy.pdf
What types of mobile phones are permitted for conducting business at <Organization>?,"Only <Organization>-issued mobile phones are permitted for conducting business, unless an employee's leader has approved the use of a personal mobile phone.","['Only', '<Organization>-issued', 'personal']",Cyber_Security_Policy.pdf
What are some examples of external storage devices that are not allowed to be used for storing <Organization> data?,"USB, eSata, Firewire, Bluetooth, and wireless devices are not allowed to be used for storing <Organization> data.","['USB', 'eSata', 'Firewire', 'Bluetooth', 'wireless']",Cyber_Security_Policy.pdf
What is the policy on using personal mobile phones for conducting <Organization> business?,The use of personal mobile phones for conducting <Organization> business is strictly prohibited unless the use of a personal mobile phone has been approved by an employee's leader.,"['strictly prohibited', 'personal mobile phone', 'leader']",Cyber_Security_Policy.pdf
What are some requirements for mobile devices that are in effect for all mobile devices used for <Organization> business?,"Mobile devices must have strong authentication using password, PIN and/or biometric security, and must be password protected in accordance with <Organization>'s Acceptable Use Policy. Additionally, installing malicious programs, unauthorized software or tools onto mobile devices is prohibited, and remote locking and wipe functionality should be configured and enabled where available.","['password', 'PIN', 'biometric', 'security', 'Acceptable', 'Policy', 'malicious', 'unauthorized', 'tools', 'remote', 'locking', 'wipe', 'functionality']",Cyber_Security_Policy.pdf
What are some precautions that employees must take when using mobile devices for <Organization> business?,"Employees must keep their mobile phones in a secure location when not in use and never leave them unattended. They must also install apps only from trusted sources, avoid sending personal information via text or email, and be careful what they click.","['never', 'personal', 'text', 'email', 'click']",Cyber_Security_Policy.pdf
What is the policy on using public networks for conducting <Organization> business?,"Employees must not connect to company resources from public networks, such as coffee shops, restaurants, libraries, airports, etc.","['must not', 'public networks']",Cyber_Security_Policy.pdf
What is the requirement for laptop encryption software when used for <Organization> business?,"All laptops used for <Organization> business must have full hard disk encryption software switched on, and the keys must be stored securely.","['full hard disk encryption software', 'switched on', 'keys', 'stored securely']",Cyber_Security_Policy.pdf
What is the policy on sharing and accessing information on mobile devices for <Organization> business?,"Employees must only use a secure file-sharing site and application to securely access, share and save information.","['secure', 'file-sharing', 'site', 'application']",Cyber_Security_Policy.pdf
What is the policy on minimizing data storage on mobile devices for <Organization> business?,Minimizing data storage on mobile devices will minimize the risk to data loss.,"['minimizing', 'data', 'loss']",Cyber_Security_Policy.pdf
What is the policy on restricting remote access to <Organization> network?,"<Organization> reserves the right to restrict, prevent, or otherwise control remote access to its network if it believes that such remote access is not being used in accordance with its directive, any directive, or supporting documents, or is otherwise detrimental to the interests of <Organization>.",['<Organization>'],Cyber_Security_Policy.pdf
What are the requirements for hardware and software configurations for remote access computers?,"Hardware and software configurations for remote access computers must meet the same requirements as set out for equipment used on <Organization> premises. Any workstation, either laptop or desktop, with non-approved hardware/software configurations must not connect to <Organization> networks.","['must', 'not']",Cyber_Security_Policy.pdf
What is the policy on installing non-approved hardware/software on remote access computers?,Installing non-approved hardware/software on remote access computers is not allowed.,"['not', 'allowed']",Cyber_Security_Policy.pdf
What is the procedure for reporting a suspected security breach related to remote access?,A suspected security breach related to remote access must be immediately reported to a <Organization> leader.,"['A', 'suspected', 'security', 'breach', 'related', 'remote', 'access', '<Organization> leader']",Cyber_Security_Policy.pdf
How must remote access VPN employ cryptography?,Remote access VPN must employ cryptography that is in conformance with good computing practices.,"['cryptography', 'conformance', 'good', 'computing', 'practices']",Cyber_Security_Policy.pdf
What is the requirement for logging and audit trails for remote access connections?,Remote access connection activity must be logged and have an audit trail for the security of <Organization> networks.,"['remote access', 'logged', 'audit trail', 'security', '<Organization>']",Cyber_Security_Policy.pdf
What types of mobile devices are allowed to connect to <Organization> networks?,"Only the following types of mobile devices shall be connected to <Organization> networks: [List specific types, brands, models, etc. that should be allowed].",,Cyber_Security_Policy.pdf
What types of devices are not allowed to connect to <Organization> networks?,The following types of devices shall not be connected to any <Organization> network: [List any types of devices that you do NOT want to allow to connect].,"['not', 'allowed', 'devices', '<Organization>']",Cyber_Security_Policy.pdf
What are the allowed connection methods for mobile devices connecting to <Organization> networks?,Mobile devices connecting to <Organization> networks shall use the following connection methods only: [List specific connection methods that you want to allow].,"['<Organization> networks', '<List specific connection methods that you want to allow>']",Cyber_Security_Policy.pdf
What data types shall not be stored on mobile devices?,The following data types shall not be stored on mobile devices: [List any specific types of data that you do not want users to store on mobile devices].,"['not', 'mobile', 'devices']",Cyber_Security_Policy.pdf
What restrictions apply to mobile devices connecting to <Organization> networks?,"Mobile devices connecting to <Organization> networks shall have <Organization>’s Mobile Device Management (MDM) software installed and shall be subject to the following restrictions: Devices with operating system modifications (e.g. “rooted” or “jail-broken” devices) shall not be allowed to connect. All devices shall have the following applications installed: [List applications that are required]. Any devices with the following applications installed shall not be connected to any <Organization> network. If found on a device, these applications may be remotely uninstalled. Device location may be tracked by <Organization> via the device’s Global Positioning System (GPS) feature. Disabling the GPS feature is prohibited. You must immediately report any device that has been lost, stolen, misplaced, or is no longer under your direct control. If a device is lost or stolen, data may be remotely deleted from the device. This may include any personal data that has been stored on the device.","['Mobile', 'device', 'connect', 'MDM', 'applications', 'GPS', 'disabling', 'report', 'lost', 'stolen', 'misplaced', 'control', 'remotely', 'delete', 'personal', 'data', 'device']",Cyber_Security_Policy.pdf
