question,answer,tokens_present,document
What is the requirement for releasing the body from the hospital after death?,The body may not be released from SHC until an appropriate entry by a licensed physician has been made and signed in the patient’s medical record.,"['may', 'not', 'released', 'SHC', 'appropriate', 'entry', 'licensed', 'physician', 'made', 'signed', 'patient’s', 'medical', 'record']",Stanford_Healthcare_Regulations.pdf
Can an autopsy be performed without written consent?,"No, an autopsy may be performed only with a written consent, signed in accordance with applicable law.",['No'],Stanford_Healthcare_Regulations.pdf
Who is responsible for notifying the Medical Staff and attending physician of the time and place of an autopsy?,"The physician/Service is expected to attempt to obtain permission to perform an autopsy from the appropriate legally authorized person, and the Medical Staff, and specifically the attending physician, should be notified of the time and place an autopsy is performed.","['physician', 'Service', 'Medical Staff', 'attending physician', 'time', 'place', 'autopsy']",Stanford_Healthcare_Regulations.pdf
What is the procedure for obtaining permission to perform an autopsy at SHC?,"The physician/Service should attempt to obtain permission from the appropriate legally authorized person, and the Medical Staff, specifically the attending physician, should be notified of the time and place of the autopsy.","['attending physician', 'legally authorized person', 'time', 'place', 'autopsy']",Stanford_Healthcare_Regulations.pdf
Who performs autopsies at SHC?,Autopsies are performed by the SHC Pathology Department.,['SHC Pathology Department'],Stanford_Healthcare_Regulations.pdf
How long does the complete post-mortem report take to be made part of the medical record?,The complete post-mortem report should be made part of the medical record within three (3) months.,['three (3) months'],Stanford_Healthcare_Regulations.pdf
What is the policy for restraints and seclusion at SHC?,"Restraints and seclusion may only be used if needed to improve the patient’s well-being or to protect the safety of other persons, and less restrictive interventions have been determined to be ineffective.","['restraints', 'seclusion', 'patient', 'well-being', 'safety', 'less restrictive interventions']",Stanford_Healthcare_Regulations.pdf
Who can order restraints at SHC?,"A member of the medical staff, housestaff, or an Advanced Practice Provider with the appropriate privileges may order restraints.","['member', 'housestaff', 'Advanced Practice Provider', 'privileges']",Stanford_Healthcare_Regulations.pdf
What is the maximum time for the use of restraints or seclusion at SHC?,"Restraints are time-limited to no more than one calendar day or 24 hours from the original order, and the physician, APP, or LIP must do a face-to-face examination of the patient and renew the order at least once each calendar day or 24-hour period from when the order was initiated that the restraint is required.","['one calendar day', '24 hours', 'calendar day', '24-hour period']",Stanford_Healthcare_Regulations.pdf
What is the policy for organ and tissue donation at SHC?,"Members of the Medical Staff are expected to follow the SHC Organ and Tissue Donation for Brain Dead Patients Policy and the Organ Donation after Cardiac Death Policy, which state that the California Tissue Donation Network is to be contacted for assessment and potential discussion of donation with the patient’s family at or near the time of imminent brain death.","['SHC', 'Organ', 'Tissue', 'Donation', 'Policy', 'Brain', 'Death', 'California', 'Network', 'assessment', 'discussion', 'family']",Stanford_Healthcare_Regulations.pdf
What is the procedure for examining tissue specimens at SHC?,"All tissue specimens that are clinically relevant to the indication for the procedure during which they were removed, or to subsequent therapy, must be examined by a Medical Staff member with privileges to examine such specimens at SHC to the extent necessary to arrive at a tissue diagnosis.","['SHC', 'Medical Staff', 'tissue diagnosis']",Stanford_Healthcare_Regulations.pdf
Who is responsible for notifying the attending physician of the time and place of an autopsy?,The physician/Service should attempt to obtain permission from the appropriate legally authorized person and notify the attending physician of the time and place of the autopsy.,"['The', 'physician', 'Service', 'attending', 'physician', 'time', 'place', 'autopsy']",Stanford_Healthcare_Regulations.pdf
What is the role of the Advanced Practice Provider in ordering restraints at SHC?,An Advanced Practice Provider with the appropriate privileges may order restraints.,"['An', 'Advanced', 'Practice', 'Provider', 'with', 'the', 'appropriate', 'privileges', 'may', 'order', 'restraints']",Stanford_Healthcare_Regulations.pdf
What is the responsibility of the attending physician when transferring a patient's care to another SHC Medical Staff member?,The attending physician should clearly document the transfer of responsibility in the medical record to the accepting attending physician. (Reference: 11. TRANSFER OF PATIENT),"['document', 'transfer', 'responsibility', 'medical', 'record', 'accepting']",Stanford_Healthcare_Regulations.pdf
What is the role of the Medical Executive Committee in adopting policies and procedures for patient care?,"The Medical Executive Committee may adopt similar policies regarding procedures to be administered to all patients admitted to the Hospital. Where clinical service and medical staff rules appear inconsistent, medical staff rules will supersede service rules. (Reference: 12. CLINICAL SERVICE POLICIES AND PROCEDURES)","['Medical', 'Executive', 'Committee', 'policies', 'procedures', 'patient', 'care', 'Hospital']",Stanford_Healthcare_Regulations.pdf
Who is responsible for providing emergency medical services in the Emergency Department of SHC?,"The provision of emergency medical services occurs through the Emergency Department of SHC, which is organized and directed by a member of the Medical Staff who is trained and experienced in Emergency Medicine. (Reference: 13. EMERGENCY SERVICES)","['Emergency', 'Department', 'SHC', 'Medical', 'Staff', 'trained', 'experienced', 'Emergency Medicine']",Stanford_Healthcare_Regulations.pdf
What is the requirement for documenting patient care in the medical record in the Emergency Department?,A medical record must be kept for every patient and becomes part of the SHC legal medical record. (Reference: 13. EMERGENCY SERVICES),"['medical record', 'patient', 'SHC', 'legal', 'Emergency Services']",Stanford_Healthcare_Regulations.pdf
Who may determine the need to transfer a patient to another medical facility in an emergency situation?,"A Medical Staff member, or a member of the housestaff under the direct supervision of an SHC Medical Staff member, may determine the need to transfer a patient to another medical facility. (Reference: 13. EMERGENCY SERVICES)","['Medical Staff', 'member', 'housestaff', 'SHC Medical Staff', 'patient', 'transfer', 'medical facility']",Stanford_Healthcare_Regulations.pdf
What is the required response time for on-call physicians to respond to emergency consultation requests?,On-call physicians will respond in person to emergency consultation requests within 30 minutes if on call in-hospital and within 60 minutes if on call outside the hospital. (Reference: 14. CONFLICT OF CARE RESOLUTION),"['30 minutes', '60 minutes']",Stanford_Healthcare_Regulations.pdf
Who has the final authority in the chain of command on patient care decisions?,The final authority in the chain of command on patient care decisions rests with the Chief of Staff or the Chief of Staff designee. (Reference: 14. CONFLICT OF CARE RESOLUTION),"['Chief', 'Staff', 'designee']",Stanford_Healthcare_Regulations.pdf
Who is responsible for supervising housestaff in patient care situations?,All members of the Housestaff are under the supervision of the Medical Staff. Members of the Medical Staff exercise that supervision under the guidelines established by the Graduate Medical Education Program. (Reference: 15. SUPERVISION OF HOUSESTAFF),"['All', 'members', 'Housestaff', 'supervision', 'Medical', 'Staff', 'guidelines', 'Graduate', 'Medical', 'Education', 'Program']",Stanford_Healthcare_Regulations.pdf
Who is responsible for ensuring confidentiality in patient care?,All members of the health care team have a duty to advocate for the patient through the organizational chain of command when they have concerns about a patient’s care. (Reference: 16. CONFIDENTIALITY),"['All', 'members', 'health', 'care', 'team', 'duty', 'advocate', 'patient', 'concerns', 'patient’s', 'care', 'Reference', '16', 'CONFIDENTIALITY']",Stanford_Healthcare_Regulations.pdf
What is the role of the Graduate Medical Education Committee in overseeing housestaff activities?,"The Graduate Medical Education Committee must provide regular reports of the activities of the Graduate Medical Education Program to the Medical Executive Committee, which will communicate this report to the SHC Board of Directors. (Reference: 15. SUPERVISION OF HOUSESTAFF)","['Graduate Medical Education Committee', 'Medical Executive Committee', 'SHC Board of Directors']",Stanford_Healthcare_Regulations.pdf
"Who is responsible for patient care, treatment, services, safety, and quality at SHC?","The Medical Staff, Advanced Practice Providers, and their respective employees and agents are responsible for patient care, treatment, services, safety, and quality at SHC.","['Medical Staff', 'Advanced Practice Providers', 'employees', 'agents', 'patient care', 'treatment', 'services', 'safety', 'quality', 'SHC']",Stanford_Healthcare_Regulations.pdf
What is the role of the Graduate Medical Education Committee at SHC?,"The Graduate Medical Education Committee must provide regular reports of the activities of the Graduate Medical Education Program to the Medical Executive Committee, which will communicate this report to the SHC Board of Directors.","['Graduate Medical Education Committee', 'Medical Executive Committee', 'SHC Board of Directors']",Stanford_Healthcare_Regulations.pdf
What is the confidentiality policy for Protected Health Information at SHC?,"All members of the Medical Staff, Advanced Practice Providers, and their respective employees and agents must maintain the confidentiality, privacy, and security of all Protected Health Information in records maintained by SHC or by business associates of SHC, in accordance with any and all privacy and security policies and procedures adopted by SHC to comply with current federal, state, and local laws and regulations, including, but not limited to, the HIPAA Privacy Regulations.","['SHC', 'HIPAA']",Stanford_Healthcare_Regulations.pdf
Can Medical Staff members share patient information with other healthcare providers within the facility?,"Yes, Medical Staff members can share patient information with other healthcare providers within the facility who have responsibility for that patient’s care, as long as it is in accordance with SHC's health information privacy policies and applicable law.",['Yes'],Stanford_Healthcare_Regulations.pdf
Is the use of electronic signatures or rubber stamps acceptable at SHC?,"Yes, the use of electronic signatures or rubber stamps is acceptable at SHC, but only if the practitioner whose signature the electronic signature or rubber stamp represents is the only person who has possession of the electronic user ID and password combination or rubber stamp, and is the only one who uses it.",['Yes'],Stanford_Healthcare_Regulations.pdf
Are passwords used by Medical Staff members to access SHC computers confidential?,"Yes, passwords used by Medical Staff members to access SHC computers are confidential and may not be disclosed to any other individual, except to authorized security staff of the computer system.",['Yes'],Stanford_Healthcare_Regulations.pdf
Who is responsible for ensuring the security of electronic data pertaining to individual patients at SHC?,"All members of the Medical Staff, Advanced Practice Providers, and their respective employees and agents are responsible for ensuring the security of electronic data pertaining to individual patients at SHC.","['All', 'members', 'Medical', 'Staff', 'Advanced', 'Practice', 'Providers', 'respective', 'employees', 'agents', 'responsible', 'ensuring', 'security', 'electronic', 'data', 'pertaining', 'individual', 'patients', 'SHC']",Stanford_Healthcare_Regulations.pdf
Can Medical Staff members permit other practitioners or residents to use their passwords to access SHC computers or computerized medical information?,"No, Medical Staff members may not permit any practitioner, resident, or other person to use his/her passwords to access SHC computers or computerized medical information.",['No'],Stanford_Healthcare_Regulations.pdf
What are the consequences of misusing passwords or violating confidentiality policies at SHC?,"Misusing passwords or violating confidentiality policies at SHC may result in denial of payment under Medicare and MediCal, as well as any sanctions approved by the Medical Staff and/or the SHC Board of Directors regarding security measures.","['Medicare', 'MediCal', 'SHC', 'denial', 'payment', 'sanctions']",Stanford_Healthcare_Regulations.pdf
When was the confidentiality policy for Protected Health Information at SHC last updated?,The confidentiality policy for Protected Health Information at SHC was last updated in June 2019.,['June 2019'],Stanford_Healthcare_Regulations.pdf
