question,answer,tokens_present,document
What are the tax consequences of investing in Debenture Stock?,"Investing in Debenture Stock will have taxation consequences, and the effect of taxation will vary according to each investor's personal circumstances. There may be other tax consequences from acquiring or disposing of Debenture Stock that are not covered in the Product Disclosure Statement.","['tax', 'consequences', 'investing', 'Debenture', 'Stock']",Product Disclosure Statement.pdf
Are there different tax rules for non-resident investors?,"Yes, there may be different tax rules relating to investors who are non-residents of New Zealand for tax purposes.",['Yes'],Product Disclosure Statement.pdf
What is the company's requirement for deducting resident withholding tax (RWT)?,"The company is generally required to deduct RWT from interest paid to, or applied for, the benefit of New Zealand resident investors and investors who hold secured deposits through a fixed establishment in New Zealand in which the investors are engaged in business in New Zealand.","['RWT', 'New Zealand', 'investors']",Product Disclosure Statement.pdf
"What are the RWT rates for individuals, trustees, and companies?","The RWT rates for individuals (including corporate trustees) are 10.5%, 17.5%, 30%, 33%, and 39%. For trustee investors, the 10.5% rate is only available for a trustee of a testamentary trust. The rates for companies are 28%, 33%, and 39%.","['10.5%', '17.5%', '30%', '33%', '39%', '28%']",Product Disclosure Statement.pdf
What is the non-resident withholding tax (NRWT) rate for investors who are not tax residents of New Zealand?,The NRWT rate is currently 10% or 15% depending upon the investor's country of residence and whether the investor is eligible for relief under a relevant tax treaty.,"['10%', '15%']",Product Disclosure Statement.pdf
"Has the company obtained ""Approved Issuer"" status?","Yes, the company has obtained ""Approved Issuer"" status and has registered the Debenture Stock as ""Registered Securities"" for the purpose of the approved issuer levy provisions in Part 6B of the Stamp and Cheques Duties Act 1971.",['Yes'],Product Disclosure Statement.pdf
What is the name of the issuer of the Debenture Stock?,Finance Direct Limited,['Finance Direct Limited'],Product Disclosure Statement.pdf
What is the role of Covenant Trustee Services Limited in relation to the Debenture Stock?,Covenant Trustee Services Limited provides independent oversight of Finance Direct Limited in relation to the Debenture Stock.,"['Covenant Trustee Services Limited', 'Finance Direct Limited', 'Debenture Stock']",Product Disclosure Statement.pdf
Who is the auditor of Finance Direct Limited?,Grant Thornton,['Grant Thornton'],Product Disclosure Statement.pdf
What is the purpose of the Approved Issuer Levy?,The Approved Issuer Levy is deducted and paid by Finance Direct Limited on interest payments made to non-residents in lieu of NRWT (non-resident withholding tax).,"['The', 'Approved', 'Issuer', 'Levy', 'deducted', 'paid', 'Finance', 'Direct', 'Limited', 'interest', 'payments', 'non-residents', 'in', 'lieu', 'of', 'NRWT', 'non-resident', 'withholding', 'tax']",Product Disclosure Statement.pdf
How can complaints about the Debenture Stock be made?,"Complaints can be made to Finance Direct Limited, Covenant Trustee Services Limited, or Financial Services Complaints Limited.","['Finance Direct Limited', 'Covenant Trustee Services Limited', 'Financial Services Complaints Limited']",Product Disclosure Statement.pdf
What is the phone number for Finance Direct Limited's investment team?,The phone number for Finance Direct Limited's investment team is +64 9 529 5399.,['+64 9 529 5399'],Product Disclosure Statement.pdf
Where can investors find more information about the Debenture Stock?,Investors can find more information about the Debenture Stock on Finance Direct Limited's website (www.financedirect.co.nz) and on the Disclose Register at https://disclose-register.companiesoffice.govt.nz.,"['www.financedirect.co.nz', 'https://disclose-register.companiesoffice.govt.nz']",Product Disclosure Statement.pdf
How often will investors receive statements of interest and withholding tax deductions?,Investors will receive statements of interest and withholding tax deductions quarterly.,['quarterly'],Product Disclosure Statement.pdf
Can investors apply for the Debenture Stock online?,"Yes, investors can apply for the Debenture Stock online through Finance Direct Limited's website.",['Yes'],Product Disclosure Statement.pdf
Where can investors find the application form for the Debenture Stock?,The application form for the Debenture Stock can be found on page 28 of the Product Disclosure Statement and online at www.financedirect.co.nz.,"['page 28', 'Product Disclosure Statement', 'www.financedirect.co.nz']",Product Disclosure Statement.pdf
