question,answer,tokens_present,document
What are the responsibilities of the board of directors with regard to credit risk management?,"The responsibilities of the board of directors with regard to credit risk management include describing the institution’s overall risk tolerance in relation to credit risk, ensuring that institution’s significant credit risk exposure is maintained at prudent levels, setting up the overall lending authority structure, ensuring that top management and individuals responsible for credit risk management possess sound expertise and knowledge, ensuring that the institution implements sound fundamental principles that facilitate the identification, measurement, monitoring and control of credit risk, ensuring that appropriate plans and procedures for credit risk management are in place, reviewing exposures to insiders and their related parties, ratifying exposures exceeding the level of the management authority delegated to management, and outlining the content and frequency of management reports to the board on credit risk management.","['describing', 'ensuring', 'setting', 'ensuring', 'implementing', 'ensuring', 'reviewing', 'ratifying', 'outlining']",Risk_Management_Guidelines.pdf
What is the role of senior management in credit risk management?,Senior management is responsible for implementing the institution’s credit risk management strategies and policies and ensuring that the procedures are put in place to manage and control credit risk and the quality of credit portfolio in accordance with these policies.,"['Senior', 'management', 'credit', 'risk', 'management', 'strategies', 'policies', 'procedures', 'manage', 'control', 'quality', 'portfolio', 'policies']",Risk_Management_Guidelines.pdf
What is the importance of risk management in credit risk management?,"Risk management is crucial in credit risk management as it helps to identify, measure, monitor, and control credit risk, and ensure that the institution’s credit risk exposure is maintained at prudent levels.","['risk management', 'credit risk', 'identify', 'measure', 'monitor', 'control', 'prudent levels']",Risk_Management_Guidelines.pdf
What is the purpose of credit risk strategy?,The purpose of credit risk strategy is to ensure that the institution’s credit risk exposure is aligned with its overall business strategy and that it is maintained at prudent levels.,"['credit risk strategy', 'business strategy', 'prudent levels']",Risk_Management_Guidelines.pdf
How often should the board of directors review the institution’s credit risk management policies and procedures?,The board of directors should review the institution’s credit risk management policies and procedures at least annually.,"['at', 'least', 'annually']",Risk_Management_Guidelines.pdf
What is the importance of internal audit in credit risk management?,Internal audit is important in credit risk management as it helps to assess whether or not the institution’s policies and procedures are adequate and being adhered to.,"['internal audit', 'credit risk management', 'policies', 'procedures']",Risk_Management_Guidelines.pdf
What is the responsibility of senior management in relation to credit risk management?,"Senior management is responsible for implementing the institution's credit risk management strategies and policies, ensuring that procedures are in place to manage and control credit risk, and monitoring the quality of the credit portfolio.","['responsible', 'implementing', 'ensuring', 'manage', 'control', 'monitoring']",Risk_Management_Guidelines.pdf
What are the responsibilities of senior management with regard to credit risk management?,"The responsibilities of senior management include developing credit policies and procedures, implementing credit risk management policies, ensuring the development and implementation of appropriate reporting systems, monitoring and controlling the nature and composition of the institution's portfolio, and establishing internal controls.","['developing', 'implementing', 'ensuring', 'monitoring', 'controlling', 'establishing']",Risk_Management_Guidelines.pdf
What is the purpose of an institution's credit strategy?,The purpose of an institution's credit strategy is to determine the risk appetite of the institution and to develop a plan to optimize return while keeping credit risk within predetermined limits.,"['determine', 'risk', 'appetite', 'institution', 'plan', 'optimize', 'return', 'credit', 'risk', 'predetermined', 'limits']",Risk_Management_Guidelines.pdf
What should be considered when developing an institution's credit strategy?,"When developing an institution's credit strategy, the institution should consider its target market, the level of diversification/concentration, and pricing strategy.","['target market', 'diversification', 'concentration', 'pricing strategy']",Risk_Management_Guidelines.pdf
What is the importance of policies in credit risk management?,Policies establish a framework for investment and lending decisions and reflect an institution's tolerance for credit risk. They should be communicated in a timely fashion and implemented through all levels of the institution by appropriate procedures.,"['policies', 'credit', 'risk', 'management']",Risk_Management_Guidelines.pdf
What should be included in an institution's credit policies?,"At a minimum, credit policies should include general areas of credit in which the institution is prepared to engage or is restricted from engaging, a detailed and formalized credit evaluation/appraisal process, administration and documentation, credit approval authority at various hierarchy levels, and concentration limits on single counterparties and groups of connected counterparties, particular industries or economic sectors, geographical areas, and specific products.","['credit', 'policies', 'evaluation', 'appraisal', 'administration', 'documentation', 'approval', 'authority', 'concentration', 'limits', 'counterparties', 'industries', 'sectors', 'geographical', 'areas', 'specific', 'products']",Risk_Management_Guidelines.pdf
What is the role of risk management in credit risk management?,"Risk management plays a crucial role in credit risk management by identifying, assessing, and mitigating the risks associated with credit exposures.","['risk management', 'credit risk management', 'identifying', 'assessing', 'mitigating', 'risks', 'credit exposures']",Risk_Management_Guidelines.pdf
How often should an institution's credit strategy be reviewed?,An institution's credit strategy should be reviewed periodically and amended as deemed necessary to ensure that it remains viable in the long term and through various economic cycles.,"['periodically', 'long term', 'various economic cycles']",Risk_Management_Guidelines.pdf
What is the importance of communication in credit risk management?,Communication is essential in credit risk management to ensure that credit policies and procedures are communicated in a timely fashion and implemented through all levels of the institution.,"['essential', 'communication', 'credit', 'risk', 'management', 'policies', 'procedures', 'institution']",Risk_Management_Guidelines.pdf
What is the purpose of establishing lines of authority in credit risk management?,"Establishing lines of authority in credit risk management ensures that there is clear accountability and authority for approving exceptions, such as credit extensions beyond prescribed limits.","['clear accountability', 'authority', 'approving exceptions', 'credit extensions', 'prescribed limits']",Risk_Management_Guidelines.pdf
What is the purpose of credit policies according to the text?,"The purpose of credit policies is to ensure that institutions grant credit in a safe and sound manner, by establishing sound, well-defined credit-granting criteria, and by ensuring that the information received is sufficient to make proper credit-granting decisions.","['ensure', 'credit', 'policies', 'grant', 'criteria', 'information', 'decisions']",Risk_Management_Guidelines.pdf
What are some factors that institutions must consider when approving credits?,"Institutions must consider several factors when approving credits, including the purpose of the credit and source of repayment, the integrity and reputation of the borrower or counterparty, the current risk profile and sensitivity to economic and market developments, the borrower’s repayment history and current capacity to repay, a forward-looking analysis of the capacity to repay, the legal capacity of the borrower or counterparty to assume the liability, the borrower’s business expertise and the status of the borrower’s economic sector, the proposed terms and conditions of the credit, and the adequacy and enforceability of collateral or guarantees.","['purpose', 'repayment', 'integrity', 'reputation', 'risk', 'borrower', 'counterparty', 'capacity', 'legal', 'business', 'sector', 'terms', 'conditions', 'collateral', 'guarantees']",Risk_Management_Guidelines.pdf
What is the importance of internal rating systems in credit granting?,Internal rating systems are important in credit granting because they provide a framework for assessing the creditworthiness of borrowers and for determining the appropriate level of capital reserves to hold against the risk of default.,"['framework', 'creditworthiness', 'borrowers', 'capital', 'reserves', 'risk', 'default']",Risk_Management_Guidelines.pdf
What should institutions do to ensure that they are granting credit to a reputable borrower?,"Institutions should ensure that they are granting credit to a reputable borrower by becoming familiar with the borrower or counterparty and verifying their reputation through various means, such as asking for references from known parties, accessing credit reference bureau, and checking personal references and financial condition.","['reputable borrower', 'credit', 'references', 'credit reference bureau', 'personal references', 'financial condition']",Risk_Management_Guidelines.pdf
What is the purpose of credit pricing?,Credit pricing is the process of determining the interest rate and other terms and conditions of a loan or credit facility. The purpose of credit pricing is to ensure that the institution is adequately compensated for the risk it takes on when granting credit.,"['credit', 'pricing', 'risk', 'loan', 'credit facility']",Risk_Management_Guidelines.pdf
What is the role of the credit policy in managing problem loans?,"The credit policy should provide guidance on the management of problem loans, including the criteria for identifying problem loans, the actions to be taken when a loan becomes problematic, and the procedures for writing off or restructuring loans.","['criteria', 'problem loans', 'actions', 'loan', 'problematic', 'write off', 'restructuring']",Risk_Management_Guidelines.pdf
What is the importance of communication and implementation of credit policies?,Credit policies must be communicated throughout the institution and implemented through appropriate procedures to be effective. They should also be periodically revised to take into account changing internal and external circumstances.,"['communicated', 'implemented', 'periodically revised']",Risk_Management_Guidelines.pdf
"What is the purpose of establishing sound, well-defined credit-granting criteria?","The purpose of establishing sound, well-defined credit-granting criteria is to ensure that institutions grant credit in a safe and sound manner and to prevent unnecessary risk-taking.","['ensure', 'safe', 'sound', 'prevent', 'risk-taking']",Risk_Management_Guidelines.pdf
What are some factors that institutions should consider when determining the appropriate level of capital reserves to hold against the risk of default?,"Institutions should consider several factors when determining the appropriate level of capital reserves to hold against the risk of default, including the creditworthiness of the borrower, the type and term of the credit, the collateral or guarantees provided, and the economic and market conditions.","['creditworthiness', 'borrower', 'type', 'term', 'credit', 'collateral', 'guarantees', 'economic', 'market', 'conditions']",Risk_Management_Guidelines.pdf
What is the purpose of risk management guidelines for banks and financial institutions?,"The purpose of risk management guidelines for banks and financial institutions is to provide a framework for identifying, assessing, and managing risks in a way that is consistent with the institution's strategic objectives and risk appetite.","['risk', 'management', 'guidelines', 'banks', 'financial', 'institutions', 'framework', 'identifying', 'assessing', 'managing', 'risks', 'strategic', 'objectives', 'risk', 'appetite']",Risk_Management_Guidelines.pdf
What should institutions do when considering credits and evaluating risk?,Institutions should assess the risk/return relationship in any credit as well as the overall profitability of the account relationship. They should also assess likely downside scenarios and their possible impact on borrowers or counterparties.,"['risk', 'return', 'relationship', 'borrowers', 'counterparties']",Risk_Management_Guidelines.pdf
How should institutions price credits?,"Institutions should price credits in such a way as to cover all of the embedded costs and compensate the institution for the risks incurred. They should factor in, to the greatest extent possible, price and non-price (e.g. collateral, restrictive covenants, etc.) terms.","['cover', 'compensate', 'risks', 'price', 'non-price', 'collateral', 'restrictive covenants']",Risk_Management_Guidelines.pdf
What is the importance of establishing provisions for expected losses and holding adequate capital?,"Institutions must recognize the necessity of establishing provisions for expected losses and holding adequate capital to absorb risks and unexpected losses. They should factor these considerations into credit-granting decisions, as well as into the overall portfolio monitoring process.","['risks', 'losses', 'capital', 'absorb', 'credit-granting', 'portfolio']",Risk_Management_Guidelines.pdf
Can credit risk mitigants be used to mitigate risks inherent in individual credits?,"Yes, institutions can utilize credit risk mitigants such as collateral, guarantees, and credit derivatives or on balance sheet netting to help mitigate risks inherent in individual credits. However, credit transactions should be entered into primarily on the strength of the borrower’s repayment capacity.",['Yes'],Risk_Management_Guidelines.pdf
How should institutions evaluate the acceptability of various forms of collateral?,"Institutions should have policies covering the acceptability of various forms of collateral, procedures for the ongoing valuation of such collateral, and a process to ensure that collateral is, and continues to be, enforceable and realizable.","['policies', 'procedures', 'process', 'collateral', 'enforceable', 'realizable']",Risk_Management_Guidelines.pdf
What is the importance of having a formal evaluation and approval process for granting credits?,"In order to maintain a sound credit portfolio, an institution must have an established formal evaluation and approval process for the granting of credits. Approvals should be made in accordance with the institution’s written guidelines and granted by the appropriate level of management.","['sound', 'credit', 'portfolio', 'approval', 'management']",Risk_Management_Guidelines.pdf
What should be the minimum requirements for the information on which the credit analysis is based?,"An effective evaluation process establishes minimum requirements for the information on which the analysis is to be based. There should be policies in place regarding the information and documentation needed to approve new credits, renew existing credits and/or change the terms and conditions of previously approved credits.","['policies', 'information', 'documentation', 'credits']",Risk_Management_Guidelines.pdf
Who should perform the credit analysis?,Each credit proposal should be subject to careful analysis by a credit analyst with expertise commensurate with the size and complexity of the transaction.,"['credit analyst', 'expertise', 'size', 'complexity', 'transaction']",Risk_Management_Guidelines.pdf
What should institutions consider when evaluating the creditworthiness of a borrower?,"Institutions should evaluate the creditworthiness of a borrower by assessing their repayment capacity, as well as the strength of any collateral or guarantees provided. They should also consider the borrower’s financial statements, credit history, and other relevant factors.","['repayment', 'capacity', 'collateral', 'guarantees', 'financial', 'statements', 'credit', 'history']",Risk_Management_Guidelines.pdf
How should institutions monitor their credit portfolio?,"Institutions should monitor their credit portfolio on an ongoing basis, including regular review of credit exposures, credit quality, and potential risks. They should also have policies in place for addressing problem credits and implementing corrective actions as needed.","['ongoing', 'credit exposures', 'credit quality', 'potential risks', 'problem credits', 'corrective actions']",Risk_Management_Guidelines.pdf
What is the purpose of credit proposals in risk management?,Credit proposals are used to evaluate the creditworthiness of a borrower and to determine the appropriate credit limit for a borrower.,"['creditworthiness', 'borrower', 'credit', 'limit']",Risk_Management_Guidelines.pdf
What is the importance of establishing minimum requirements for information in credit proposals?,"Establishing minimum requirements for information in credit proposals ensures that the analysis is based on accurate and adequate information, which is critical for management to make appropriate judgments about the acceptability of the credit.","['ensures', 'accurate', 'adequate', 'critical', 'management', 'judgments', 'acceptability', 'credit']",Risk_Management_Guidelines.pdf
Who is responsible for approving credits or changes in credit terms?,The credit-granting approval process should establish accountability for decisions taken and designate who has the authority to approve credits or changes in credit terms.,"['approve', 'credits', 'changes', 'credit terms']",Risk_Management_Guidelines.pdf
What is a potential area of abuse in granting credit to connected and related parties?,"Granting credit to connected and related parties can lead to favoritism and abuse, therefore institutions should grant credit to such parties on an arm’s-length basis and monitor the amount of credit granted.","['favoritism', 'abuse', ""arm's-length""]",Risk_Management_Guidelines.pdf
How should transactions with related parties be approved?,"Transactions with related parties should be subject to the approval of the board of directors, and any board member who stands to benefit from the transaction should not be part of the approval process.","['board of directors', 'approval process']",Risk_Management_Guidelines.pdf
What is the purpose of establishing exposure limits for individual borrowers and counterparties?,Exposure limits are established to avoid concentration risk and to ensure that the institution’s risk tolerance is not exceeded.,"['concentration risk', 'risk tolerance']",Risk_Management_Guidelines.pdf
How often should credit limits be reviewed?,"Credit limits should be reviewed regularly, at least annually, or more frequently if the counterparty’s credit quality deteriorates.","['regularly', 'annually', 'deteriorates']",Risk_Management_Guidelines.pdf
What is the purpose of stress tests in credit risk management?,Stress tests are used to identify and respond to potential changes in market conditions that could adversely impact the institution’s performance.,"['stress', 'tests', 'market', 'conditions', 'impact']",Risk_Management_Guidelines.pdf
What is the importance of credit administration in maintaining the safety and soundness of an institution?,"Credit administration is critical in maintaining the safety and soundness of an institution, as it ensures that credit is granted on an arm’s-length basis and that the amount of credit granted is monitored.","['credit', 'administration', 'safety', 'soundness', 'institution']",Risk_Management_Guidelines.pdf
What should be considered when measuring credit risk?,"When measuring credit risk, institutions should consider the specific nature of the credit, its contractual and financial conditions, the exposure profile until maturity, the existence of collateral or guarantees, and the potential for default based on the internal risk rating.","['contractual', 'financial', 'exposure', 'maturity', 'collateral', 'guarantees', 'default', 'risk', 'rating']",Risk_Management_Guidelines.pdf
