filename,question,answer,question_type
AI-Act-FullText.pdf,What's the risk of AI harm?,"The four criteria are:

1. The AI system is intended to perform a narrow procedural task.
2. The task performed by the AI system is intended to improve the result of a previously completed human activity.
3. The AI system is intended to detect decision-making patterns or deviations from prior decision-making patterns.
4. The AI system is intended to perform a task that is only preparatory to an assessment relevant for the purpose of the use case listed in Annex III.",compress
AI-Act-FullText.pdf,Does the Regulation have implications for AI systems in development?,"Yes, the Regulation shall apply to AI systems that are being developed, tested, or demonstrated, but not yet placed on the market or put into service, if they are likely to be placed on the market or put into service in the future.",compress
AI-Act-FullText.pdf,What protections for individuals does the Regulation provide?,"The Regulation contains specific rules on the protection of individuals with regard to the processing of personal data concerning restrictions of the use of AI systems for remote biometric identification for the purpose of law enforcement, for the use of AI systems for risk assessments of natural persons for the purpose of law enforcement, and for the use of AI systems of biometric categorization for the purpose of law enforcement.",compress
AI-Act-FullText.pdf,"What does ""biometric data"" mean in AI?","""Biometric data"" refers to data that can be used to authenticate, identify, or categorize natural persons, such as facial recognition, eye movement, body shape, voice, prosody, gait, posture, heart rate, blood pressure, odour, keystrokes characteristics, and other physical, physiological, and behavioral human features.",compress
AI-Act-FullText.pdf,What AI systems are used in migration management?,"AI systems used in migration, asylum, and border control management include polygraphs and similar tools for assessing certain risks posed by natural persons entering the territory of a Member State or applying for visa or asylum.",compress
AI-Act-FullText.pdf,Who regulates compliance?,"Operators who develop, import, or use AI systems are responsible for ensuring compliance with the Regulation.",compress
AI-Act-FullText.pdf,What biometric systems should be banned?,"Biometric categorization systems that are based on individuals' biometric data, such as an individual's face or fingerprint, to deduce or infer an individual's political opinions, trade union membership, religious or philosophical beliefs, race, sex life or sexual orientation should be prohibited.",compress
AI-Act-FullText.pdf,Are there any exceptions for AI systems under free and open-source licenses?,"Yes, the obligations laid down in this Regulation shall not apply to AI systems released under free and open-source licenses, unless they are placed on the market or put into service as high-risk AI systems or an AI system that falls under Title II and IV.",compress
AI-Act-FullText.pdf,Are there any exceptions to what is considered a public space?,"Yes, there are exceptions. For example, company and factory premises, offices, and workplaces that are intended to be accessed only by relevant employees and service providers are not considered publicly accessible.",compress
AI-Act-FullText.pdf,What's the legal basis for real-time biometric ID systems?,"The processing of biometric data involved in real-time remote biometric identification systems should be compatible with the framework set by this Regulation, without there being scope for the competent authorities to use such systems and process such data on the grounds listed in Article 10 of Directive (EU) 2016/680.",compress
AI-Act-FullText.pdf,Who should evaluate cooperation frameworks?,The authorities competent for supervision of the law enforcement and judicial authorities under the AI Act should assess whether these frameworks for cooperation or international agreements include adequate safeguards with respect to the protection of fundamental rights and freedoms of individuals.,compress
AI-Act-FullText.pdf,Who deploys AI systems?,"A ""deployer"" refers to any natural or legal person, including a public authority, agency, or other body, using an AI system under their authority, except when the system is used in the course of a personal non-professional activity.",compress
AI-Act-FullText.pdf,What's the goal of AI in migration management?,"The objective of using AI systems in migration, asylum, and border control management is to assist competent public authorities in the examination of applications for asylum, visa, and residence permits and associated complaints with regard to the objective of establishing the eligibility of the natural persons applying for a status.",compress
AI-Act-FullText.pdf,How does R&D ensure ethical conduct?,The Regulation requires that research and development activity be carried out in accordance with recognised ethical and professional standards for scientific research.,compress
AI-Act-FullText.pdf,How does AI function independently or integrated?,"Yes, AI systems can be used on a stand-alone basis or as a component of a product, either integrated into the product (embedded) or serving the functionality of the product without being integrated (non-embedded).",compress
AI-Act-FullText.pdf,What's the distinction between bio verification and remote bio ID?,"Biometric verification is a process that confirms that a specific natural person is the person he or she claims to be and to confirm the identity of a natural person for the sole purpose of having access to a service, unlocking a device or having security access to premises. Remote biometric identification, on the other hand, is a system that is used to identify natural persons without their active involvement, typically at a distance, through the comparison of a person’s biometric data with the biometric data contained in a reference database.",compress
AI-Act-FullText.pdf,Can AI used for military purposes be used for R&D?,"Yes, AI systems used for military, defence, or national security purposes can be used in research and development activity, but they must comply with the Regulation when they are placed on the market or put into service.",compress
AI-Act-FullText.pdf,"What's the meaning of ""public space"" in the Regulation?","Publicly accessible space refers to any physical place that is accessible to an undetermined number of natural persons, regardless of whether it is privately or publicly owned, and irrespective of the activity for which it is used.",compress
AI-Act-FullText.pdf,What AI practice should be avoided?,"An example of a harmful AI practice that should be prohibited is the use of AI-enabled manipulative techniques to persuade persons to engage in unwanted behaviors or to deceive them by nudging them into decisions in a way that subverts and impairs their autonomy, decision-making, and free choices.",compress
AI-Act-FullText.pdf,Can AI used for military purposes be repurposed?,"Yes, AI systems developed for military, defence, or national security purposes can be used for other purposes, such as civilian or humanitarian purposes, law enforcement, or public security purposes. However, the entity using the system for other purposes must ensure compliance with the Regulation.",compress
AI-Act-FullText.pdf,"What's the meaning of ""technical robustness and safety"" in AI?","AI systems are developed and used in a way that allows robustness in case of problems and resilience against attempts to alter the use or performance of the AI system so as to allow unlawful use by third parties, and minimize unintended harm.",compress
AI-Act-FullText.pdf,Who should greenlight remote bio-id in public spaces?,The use of real-time remote biometric identification systems in publicly accessible spaces should be authorized by a judicial authority or an independent administrative authority whose decision is binding in the Member State.,compress
AI-Act-FullText.pdf,Is bio-id included in bio-cat?,"No, biometric categorization is not considered a form of biometric identification. Biometric categorization refers to assigning natural persons to specific categories based on their biometric data, such as sex, age, hair color, eye color, tattoos, behavioral or personality traits, language, religion, membership of a national minority, sexual or political orientation.",compress
AI-Act-FullText.pdf,What's the Regulation's take on AI?,"An AI system is a machine-based system designed to operate with varying levels of autonomy and that may exhibit adaptiveness after deployment, and that, for explicit or implicit objectives, infers, from the input it receives, how to generate outputs such as predictions, content, recommendations, or decisions that can influence physical or virtual environments.",compress
AI-Act-FullText.pdf,How will the AI sector benefit from the Regulation?,"The Regulation will support innovation and employment in the AI sector by ensuring a high level of protection of health, safety, fundamental rights, and environmental protection, and promoting the uptake of human-centric and trustworthy artificial intelligence, while preventing Member States from imposing restrictions on the development, marketing, and use of AI systems unless explicitly authorized by this Regulation.",compress
AI-Act-FullText.pdf,"What's the meaning of ""adaptiveness"" in AI?","The term ""adaptiveness"" refers to the ability of an AI system to change and learn while in use, exhibiting self-learning capabilities.",compress
AI-Act-FullText.pdf,What's the significance of DNF in AI?,"AI systems are developed and used in a way that includes diverse actors and promotes equal access, gender equality, and cultural diversity, while avoiding discriminatory impacts and unfair biases that are prohibited by Union or national law.",compress
AI-Act-FullText.pdf,What's out of bounds for the Regulation?,"AI systems used for military, defence, or national security purposes are excluded from the scope of the Regulation, regardless of whether they are used by public or private entities.",compress
AI-Act-FullText.pdf,Who needs to know about real-time biometric ID use?,The relevant market surveillance authority and the national data protection authority should be notified of each use of real-time biometric identification systems.,compress
AI-Act-FullText.pdf,"How should the European Artificial Intelligence Board ensure that AI literacy tools, public awareness, and understanding of the benefits, risks, safeguards, rights, and obligations in relation to the use of AI systems are adequately promoted, taking into account the non-discriminatory nature of the Regulation, the possibility of AI systems being used outside the Union, and the need for adequate safeguards for natural persons located in the Union, while also considering the existing arrangements and special needs for future cooperation with foreign partners, and ensuring that the authorities competent for supervision of the law enforcement and judicial authorities under the AI Act assess whether frameworks for cooperation or international agreements include adequate safeguards with respect to the protection of fundamental rights and freedoms of individuals, and how can the Regulation apply to Union institutions, offices, bodies, and agencies when acting as a provider or deployer of an AI system, and how can the contracting parties undertake the utmost effort to align international agreements with the requirements of this Regulation?","{'step1': 'The European Artificial Intelligence Board should support the Commission in promoting AI literacy tools, public awareness, and understanding of the benefits, risks, safeguards, rights, and obligations in relation to the use of AI systems, taking into account the non-discriminatory nature of the Regulation and the possibility of AI systems being used outside the Union.', 'step2': 'The European Artificial Intelligence Board should facilitate the drawing up of voluntary codes of conduct to advance AI literacy among persons dealing with the development, operation, and use of AI systems, while ensuring that the codes of conduct are in line with the Regulation and adequately protect the fundamental rights and freedoms of individuals located in the Union.', 'step3': 'The European Artificial Intelligence Board should work with relevant stakeholders to establish frameworks for cooperation or international agreements that include adequate safeguards with respect to the protection of fundamental rights and freedoms of individuals, and ensure that the authorities competent for supervision of the law enforcement and judicial authorities under the AI Act assess whether these frameworks for cooperation or international agreements include adequate safeguards.', 'step4': 'The European Artificial Intelligence Board should ensure that Union institutions, offices, bodies, and agencies acting as a provider or deployer of an AI system comply with the Regulation, and that the contracting parties undertake the utmost effort to align international agreements with the requirements of this Regulation.', 'step5': 'The European Artificial Intelligence Board should continuously monitor and evaluate the effectiveness of the measures taken to promote AI literacy, and make adjustments as necessary to ensure that the Regulation is being applied in a non-discriminatory manner and that the fundamental rights and freedoms of individuals located in the Union are adequately protected.'}",multi-hop reasoning
AI-Act-FullText.pdf,"Considering the definition of biometric identification and biometric verification in the context of AI systems, can AI systems be used for biometric verification or biometric identification, and how does the use of AI systems for biometric verification or biometric identification relate to the notion of biometric data and the rights of individuals?","Yes, AI systems can be used for biometric verification or biometric identification, but they must comply with the rules and regulations set forth in the relevant legislation. Biometric verification and biometric identification are defined in the context of AI systems as the automated recognition of physical, physiological, and behavioral human features for the purpose of establishing an individual's identity by comparing biometric data of that individual to stored biometric data of individuals in a reference database, irrespective of whether the individual has given their consent or not. Biometric data can allow for the authentication, identification, or categorization of natural persons and for the recognition of emotions of natural persons. The use of AI systems for biometric verification or biometric identification relates to the notion of biometric data and the rights of individuals, as it involves the processing of personal data and potentially infringes on individuals' privacy and other fundamental rights. Therefore, the use of AI systems for biometric verification or biometric identification must be in compliance with the relevant data protection regulations, such as the General Data Protection Regulation (GDPR) and the Law Enforcement Directive (LED), and must respect individuals' rights, such as the right to privacy, the right to protection of personal data, and the right to non-discrimination.",multi-hop reasoning
AI-Act-FullText.pdf,"Considering the prohibition of risk assessments based on profiling of individuals and the ban on AI systems that create or expand facial recognition databases through untargeted scraping of facial images from the internet or CCTV footage, and the limitations on AI systems intended to detect emotions or infer intentions in workplace and educational settings, how can high-risk AI systems be regulated to ensure they comply with Union harmonization legislation while minimizing potential restrictions to international trade?","High-risk AI systems should be regulated by mandatory requirements that ensure they do not pose unacceptable risks to important Union public interests, taking into account the prohibitions and limitations mentioned in the given context. Providers of products containing high-risk AI systems should have flexibility in operational decisions on how to ensure compliance with all applicable Union harmonization legislation, including Directive 2006/42/EC on Machinery, Regulation (EU) 2017/745 on Medical Devices, and Regulation (EU) 2017/746 on In Vitro Diagnostic Devices, while minimizing potential restrictions to international trade. AI systems identified as high-risk should be limited to those that have a significant harmful impact on the health, safety, and fundamental rights of persons in the Union.",multi-hop reasoning
AI-Act-FullText.pdf,"What are the conditions that must be met when using real-time remote biometric identification systems in publicly accessible spaces for law enforcement purposes, and how do national laws and the Regulation (EU) 2016/680 apply to such use?","The use of real-time remote biometric identification systems in publicly accessible spaces for law enforcement purposes must be authorized by a judicial authority or an independent administrative authority, with exceptions allowed in duly justified situations of urgency. The use should be restricted to the absolute minimum necessary and be subject to appropriate safeguards and conditions, as determined in national law and specified in the context of each individual urgent use case by the law enforcement authority itself. The law enforcement authority should request such authorization whilst providing the reasons for not having been able to request it earlier, without undue delay and, at the latest within 24 hours. If such authorization is rejected, the use of real-time biometric identification systems linked to that authorization should be stopped with immediate effect and all the data related to such use should be discarded and deleted. National market surveillance authorities and the national data protection authorities that have been notified should submit to the Commission an annual report on the use of ‘real -time biometric identification systems’. Member States remain free under this Regulation not to provide for such a possibility at all or to only provide for such a possibility in respect of some of the objectives capable of justifying authorized use identified in this Regulation. The rules of this Regulation that prohibit, subject to certain exceptions, the use of AI systems for ‘real -time’ remote biometric identification of natural persons in publicly accessible spaces for the purpose of law enforcement, which are based on Article 16 TFEU, should apply as lex specialis in respect of the rules on the processing of biometric data contained in Article 10 of Directive (EU) 2016/680, thus regulating such use and the processing of biometric data involved in an exhaustive manner.",multi-hop reasoning
AI-Act-FullText.pdf,"Considering the European Artificial Intelligence Board's role in promoting AI literacy tools, public awareness, and understanding of AI benefits, risks, safeguards, rights, and obligations, and the requirement for providers and deployers of AI systems established in a third country to comply with this Regulation if the output produced by those systems is intended to be used in the Union, who should ensure that adequate safeguards are in place for the protection of fundamental rights and freedoms of individuals when AI systems are used in the framework of cooperation or international agreements concluded at national or European level for law enforcement and judicial cooperation with the Union or its Member States?","{'entity': 'The authorities competent for supervision of the law enforcement and judicial authorities under the AI Act', 'reasoning': 'The authorities competent for supervision of the law enforcement and judicial authorities under the AI Act should assess whether frameworks for cooperation or international agreements include adequate safeguards with respect to the protection of fundamental rights and freedoms of individuals. Recipient Member States authorities and Union institutions, offices, and bodies making use of such outputs in the Union remain accountable to ensure their use complies with Union law.'}",multi-hop reasoning
AI-Act-FullText.pdf,"How can AI systems that create or expand facial recognition databases through the untargeted scraping of facial images from the internet or CCTV footage, AI systems identifying or inferring emotions or intentions of natural persons on the basis of their biometric data, and AI systems used for risk assessments of natural persons in order to assess the risk of them offending or for predicting the occurrence of an actual or potential criminal offence solely based on the profiling of a natural person or on assessing their personality traits and characteristics be regulated to ensure consistency with Union harmonisation legislation?","To ensure consistency and avoid unnecessary administrative burden or costs, providers of a product that contains one or more high-risk artificial intelligence systems, to which the requirements of this Regulation as well as requirements of the Union harmonisation legislation listed in Annex II, Section A apply, should have flexibility in operational decisions on how to ensure compliance of a product that contains one or more artificial intelligence systems with all applicable requirements of the Union harmonised legislation in a best way. AI systems identified as high-risk should be limited to those that have a significant harmful impact on the health, safety, and fundamental rights of persons in the Union, and such limitation minimises any potential restriction to international trade, if any.",multi-hop reasoning
AI-Act-FullText.pdf,"How can AI systems be developed and used in a way that respects human dignity, personal autonomy, and privacy, and promotes diversity, non-discrimination, and fairness, while ensuring transparency, explainability, and accountability, and avoiding harmful and abusive practices that contradict Union values and fundamental rights?","To ensure that AI systems are developed and used in a way that respects human dignity, personal autonomy, and privacy, and promotes diversity, non-discrimination, and fairness, while ensuring transparency, explainability, and accountability, and avoiding harmful and abusive practices that contradict Union values and fundamental rights, a risk-based approach should be followed that tailors the type and content of binding rules to the intensity and scope of the risks that AI systems can generate. This approach should include prohibiting certain unacceptable AI practices, laying down requirements for high-risk AI systems and obligations for relevant operators, and laying down transparency obligations for certain AI systems. Additionally, the ethical principles for trustworthy AI developed by the independent High-Level Expert Group on AI (HLEG) should be taken into account, including human agency and oversight, technical robustness and safety, privacy and data governance, transparency, diversity, non-discrimination and fairness, societal and environmental well-being, and accountability. All stakeholders, including industry, academia, civil society, and standardization organizations, should take into account these ethical principles when developing voluntary best practices and standards for AI development and use.",multi-hop reasoning
AI-Act-FullText.pdf,"How can AI systems be developed and used in a way that respects human dignity and personal autonomy, while minimizing unintended harm and ensuring transparency and explainability, and how can we ensure that they are used in a way that promotes diversity, non-discrimination, and fairness, and benefits all human beings while monitoring and assessing their long-term impacts on the individual, society, and democracy?","To ensure that AI systems are developed and used in a way that respects human dignity and personal autonomy, while minimizing unintended harm and ensuring transparency and explainability, we need to follow a risk-based approach that tailors the type and content of binding rules to the intensity and scope of the risks that AI systems can generate. This approach should include prohibiting certain unacceptable AI practices, laying down requirements for high-risk AI systems and obligations for relevant operators, and laying down transparency obligations for certain AI systems. Additionally, we should develop and use AI systems that are technically robust and safe, and that promote diversity, non-discrimination, and fairness, and benefit all human beings, while monitoring and assessing their long-term impacts on the individual, society, and democracy. This can be achieved by following the ethical principles for AI development set out in the 2019 Ethics Guidelines for Trustworthy AI, which include human agency and oversight, technical robustness and safety, privacy and data governance, transparency, diversity, non-discrimination and fairness, societal and environmental well-being, and accountability. By following these principles, we can ensure that AI systems are developed and used in a way that is trustworthy and ethically sound, and that promotes the values on which the Union is founded.",multi-hop reasoning
AI-Act-FullText.pdf,"How does the use of AI-enabled manipulative techniques that subvert or impair a person's autonomy, decision-making, or free choices, and which may cause significant harm to individuals or groups, relate to the prohibition of unfair commercial practices in Directive 2005/29/EC?","The use of AI-enabled manipulative techniques that subvert or impair a person's autonomy, decision-making, or free choices, and which may cause significant harm to individuals or groups, is prohibited under the Regulation. This prohibition is complementary to the provisions contained in Directive 2005/29/EC, which deals with unfair commercial practices. While unfair commercial practices are prohibited under all circumstances, the Regulation specifically addresses the use of AI-enabled manipulative techniques that can cause significant harm to individuals or groups. The Regulation does not affect lawful practices in the context of medical treatment, such as psychological treatment of a mental disease or physical rehabilitation, when those practices are carried out in accordance with applicable legislation and medical standards. Additionally, common and legitimate commercial practices, such as those in the field of advertising, that are in compliance with applicable law should not in themselves be regarded as constituting harmful manipulative AI practices.",multi-hop reasoning
AI-Act-FullText.pdf,"What are the conditions for AI systems to be exempt from the Regulation, and how do the exemptions relate to international cooperation and agreements for law enforcement and judicial cooperation with the Union or Member States?","{'conditions': ['AI systems that are not placed on the market or put into service in the Union', 'used exclusively for military, defense, or national security purposes', 'public authorities in a third country or international organizations use AI systems in the framework of international cooperation or agreements for law enforcement and judicial cooperation with the Union or Member States', 'adequate safeguards for fundamental rights and freedoms of individuals'], 'relationship_to_international_cooperation': 'The exemptions in the Regulation relate to international cooperation and agreements for law enforcement and judicial cooperation with the Union or Member States. Public authorities in a third country or international organizations are exempt from the Regulation when they use AI systems in the framework of these agreements, provided they provide adequate safeguards for fundamental rights and freedoms of individuals.'}",multi-hop reasoning
AI-Act-FullText.pdf,"Considering the opinions of the European Economic and Social Committee, the European Central Bank, the European Data Protection Board, and the Committee of the Regions, and based on Articles 16 and 114 of the Treaty on the Functioning of the European Union, how does the proposed Regulation aim to promote innovation, employment, and the uptake of trustworthy artificial intelligence while ensuring a high level of protection of health, safety, fundamental rights, and environmental protection, and preventing fragmentation of the internal market, and what is the legal basis for the Regulation?","The proposed Regulation aims to promote innovation, employment, and the uptake of trustworthy artificial intelligence by laying down a uniform legal framework for the development, placing on the market, putting into service, and use of artificial intelligence systems in the Union, while ensuring a high level of protection of health, safety, fundamental rights, and environmental protection, and preventing fragmentation of the internal market. The legal basis for the Regulation is Article 16 and 114 of the Treaty on the Functioning of the European Union (TFEU), with specific rules on the protection of individuals with regard to the processing of personal data concerning restrictions of the use of AI systems for remote biometric identification, risk assessments of natural persons for the purpose of law enforcement, and biometric categorization for the purpose of law enforcement being based on Article 16 TFEU. The Regulation takes into account the opinions of the European Economic and Social Committee, the European Central Bank, the European Data Protection Board, and the Committee of the Regions, and is intended to support innovation, employment, and the uptake of trustworthy AI while ensuring a high level of protection of individuals, companies, democracy, and the rule of law, and the environment, and making the Union a leader in the uptake of trustworthy AI.",multi-hop reasoning
AI-Act-FullText.pdf,"How can AI systems be developed and used in a way that respects human dignity and personal autonomy, while ensuring transparency, diversity, non-discrimination, fairness, societal and environmental well-being, and accountability, and avoids unacceptable artificial intelligence practices, and how can this be achieved through a risk-based approach that is tailored to the intensity and scope of the risks that AI systems can generate, and what role can ethical principles play in this process?","To ensure that AI systems are developed and used in a way that respects human dignity and personal autonomy, while ensuring transparency, diversity, non-discrimination, fairness, societal and environmental well-being, and accountability, a risk-based approach should be adopted that is tailored to the intensity and scope of the risks that AI systems can generate. This approach should include prohibiting certain unacceptable artificial intelligence practices, laying down requirements for high-risk AI systems and obligations for relevant operators, and laying down transparency obligations for certain AI systems. Additionally, ethical principles such as human agency and oversight, technical robustness and safety, privacy and data governance, transparency, diversity, non-discrimination and fairness, societal and environmental well-being, and accountability, as outlined in the 2019 Ethics Guidelines for Trustworthy AI, can play a crucial role in guiding the development and use of AI systems in an ethical and responsible manner.",multi-hop reasoning
AI-Act-FullText.pdf,"What are the limitations of the exclusion of biometric categorization systems that are a purely ancillary feature intrinsically linked to another commercial service, and how does this relate to the definition of remote biometric identification systems and emotion recognition systems?","Biometric categorization systems that are a purely ancillary feature intrinsically linked to another commercial service are excluded from the definition of emotion recognition systems. However, this exclusion only applies if the feature cannot, for objective technical reasons, be used without the principal service and the integration of that feature or functionality is not a means to circumvent the applicability of the rules of the Regulation. Additionally, the notion of remote biometric identification system should be defined functionally, as an AI system intended for the identification of natural persons without their active involvement, typically at a distance, through the comparison of a person’s biometric data with the biometric data contained in a reference database. Emotion recognition systems, on the other hand, are defined as AI systems for the purpose of identifying or inferring emotions or intentions of natural persons on the basis of their biometric data, but do not include physical states, such as pain or fatigue, or the mere detection of readily apparent expressions, gestures or movements, unless they are used for identifying or inferring emotions.",multi-hop reasoning
AI-Act-FullText.pdf,"What are the implications of the Regulation's definition of 'publicly accessible space' on the use of AI systems in online spaces, and how can AI literacy measures help ensure appropriate compliance and enforcement in this context?","The Regulation's definition of 'publicly accessible space' excludes online spaces, which means that AI systems used in these spaces are not subject to the same requirements as those used in physical publicly accessible spaces. However, the Regulation still applies to AI systems used in online spaces that are accessible to an undetermined number of natural persons, such as social media platforms or online marketplaces. AI literacy measures can help ensure that providers, deployers, and affected persons understand the Regulation's requirements and can apply them appropriately in the context of online spaces. Additionally, AI literacy measures can help improve working conditions and contribute to the consolidation and innovation of trustworthy AI in the Union.",multi-hop reasoning
AI-Act-FullText.pdf,"How can the development and use of artificial intelligence be ensured to meet a high level of protection of public interests, such as health and safety and the protection of fundamental rights, including democracy, rule of law and environmental protection as recognised and protected by Union law, while fostering the development, use and uptake of artificial intelligence in the internal market and unlocking the potential of the digital transformation across all regions of the Union?","A Union legal framework laying down harmonised rules on artificial intelligence is needed to ensure the development and use of artificial intelligence meets a high level of protection of public interests, such as health and safety and the protection of fundamental rights, including democracy, rule of law and environmental protection as recognised and protected by Union law, while fostering the development, use and uptake of artificial intelligence in the internal market and unlocking the potential of the digital transformation across all regions of the Union. Such a framework should be clear and robust in protecting fundamental rights, supportive of new innovative solutions, enabling the creation of a European ecosystem of public and private actors creating AI systems in line with Union values, and ensuring the smooth functioning of the internal market. It should also include measures in support of innovation, with a particular focus on SMEs, including startups, to promote the European human-centric approach to AI and ensure the protection of ethical principles.",multi-hop reasoning
AI-Act-FullText.pdf,"What are the limitations and restrictions on the use of AI systems for biometric categorization, and how does the concept of biometric data and biometric identification play a role in this context?","The use of AI systems for biometric categorization is subject to the rules and regulations set forth in relevant legislation. The notion of biometric data includes physical, physiological, and behavioral human features that can be used for authentication, identification, or categorization of natural persons. Biometric identification is defined as the automated recognition of biometric data for the purpose of establishing an individual's identity by comparing biometric data to stored data in a reference database. However, the use of biometric categorization systems that are a purely ancillary feature intrinsically linked to another commercial service is not allowed. Additionally, the notion of biometric categorization assigns natural persons to specific categories based on their biometric data, excluding systems that are intended for biometric verification and are solely used to confirm an individual's identity for access to a service, device, or premises.",multi-hop reasoning
AI-Act-FullText.pdf,"Can emotion recognition systems that use facial recognition technology to detect and infer emotions or intentions of individuals in real-time, be considered as remote biometric identification systems under the defined notion of remote biometric identification system in the context of the Regulation?","Yes, emotion recognition systems that use facial recognition technology to detect and infer emotions or intentions of individuals in real-time, can be considered as remote biometric identification systems under the defined notion of remote biometric identification system in the context of the Regulation, as they are AI systems intended for the identification of natural persons without their active involvement, typically at a distance, through the comparison of a person’s biometric data with the biometric data contained in a reference database. However, it is important to note that such systems would still need to comply with the requirements and limitations set forth in the Regulation, such as ensuring that the use of the system does not violate the fundamental rights of natural persons, and that the system is not used for biometric verification or authentication purposes.",multi-hop reasoning
AI-Act-FullText.pdf,"What are the reasons behind the European Parliament and the Council of the European Union's decision to base the Regulation on Article 16 and Article 114 of the TFEU, despite the existence of other possible legal bases, and how does this choice of legal basis impact the scope and application of the Regulation?","{'parts': [{'text': 'The European Parliament and the Council of the European Union chose to base the Regulation on Article 16 and Article 114 of the TFEU because they wanted to ensure a high level of protection of health, safety, fundamental rights enshrined in the Charter, including democracy and rule of law, and environmental protection, against harmful effects of artificial intelligence systems in the Union, while promoting the uptake of human-centric and trustworthy artificial intelligence. Article 16 TFEU provides a legal basis for the protection of individuals, and Article 114 TFEU provides a legal basis for the free movement of AI-based goods and services. By choosing these legal bases, the European Parliament and the Council of the European Union aimed to create a uniform legal framework for the development, placing on the market, putting into service, and use of artificial intelligence systems in the Union, while preventing Member States from imposing restrictions on the development, marketing, and use of AI systems, unless explicitly authorized by this Regulation.'}, {'text': 'The choice of legal basis impacts the scope and application of the Regulation. By basing the Regulation on Article 16 TFEU, the European Parliament and the Council of the European Union ensured that the Regulation would have a broad scope, covering all artificial intelligence systems that can have an impact on the protection of individuals, regardless of their sector or industry. This means that the Regulation applies to AI systems used in various sectors, such as healthcare, finance, transport, and law enforcement, among others. On the other hand, basing the Regulation on Article 114 TFEU allows for the free movement of AI-based goods and services across the Union, preventing Member States from imposing restrictions on the development, marketing, and use of AI systems, unless explicitly authorized by this Regulation. This ensures that the Regulation does not create barriers to the free movement of AI-based goods and services within the internal market.'}]}",multi-hop reasoning
AI-Act-FullText.pdf,"What are the implications of using AI systems developed for military, defense, or national security purposes for civilian or law enforcement purposes, and how does the Regulation ensure that the use of such systems does not compromise the safety and liability of individuals and society, while still promoting innovation and respecting freedom of science?","The Regulation ensures that AI systems developed for military, defense, or national security purposes and later used for civilian or law enforcement purposes are subject to the same safety and liability requirements as other AI systems. Providers must ensure that these systems comply with the Regulation, and the use of such systems does not compromise the safety and liability of individuals and society. At the same time, the Regulation does not undermine research and development activity on AI systems or models prior to being placed on the market or put into service, and it excludes AI systems and models specifically developed and put into service for the sole purpose of scientific research and development from its scope, thereby promoting innovation and respecting freedom of science.",multi-hop reasoning
AI-Act-FullText.pdf,Can emotion recognition systems used for detecting the state of fatigue of professional pilots or drivers be considered as a post system?,"No, emotion recognition systems used for detecting the state of fatigue of professional pilots or drivers cannot be considered as a post system. According to the given context, post systems involve material that has been generated before the use of the system in respect of the natural persons concerned. In the case of emotion recognition systems used for detecting fatigue, the biometric data is captured and processed in real-time to infer the emotional state of the individual, which means it cannot be considered as a post system. Additionally, the definition of post systems given in the context specifically states that it involves material such as pictures or video footage generated by closed circuit television cameras or private devices, which is not the case with emotion recognition systems used for detecting fatigue.",multi-hop reasoning
AI-Act-FullText.pdf,"How does the Regulation's exclusion of AI systems used for military, defence, or national security purposes impact its applicability to AI systems developed for scientific research and development, and how does this relate to the concept of 'regulatory sandboxes' and testing in real-world conditions?","The Regulation's exclusion of AI systems used for military, defence, or national security purposes does not affect the possibility of entities carrying out national security, defence, and military activities, regardless of the type of entity carrying out those activities, to use AI systems for national security, military, and defence purposes. AI systems specifically developed and put into service for the sole purpose of scientific research and development are also excluded from the scope of the Regulation. However, any other AI system that may be used for the conduct of any research and development activity should remain subject to the provisions of this Regulation. Research and development activity should be carried out in accordance with recognised ethical and professional standards for scientific research and should be conducted according to applicable Union law. The Regulation does not undermine research and development activity on AI systems or models prior to being placed on the market or put into service. Moreover, product-oriented research, testing, and development activity regarding AI systems or models is also excluded from the scope of the Regulation prior to these systems and models being put into service or placed on the market. However, when an AI system falling into the scope of this Regulation is placed on the market or put into service as a result of such research and development activity, the provisions of this Regulation should apply, and regulatory sandboxes and testing in real-world conditions can be used to ensure compliance with the Regulation.",multi-hop reasoning
