question,answer,tokens_present,document
How can prolonged labour be detected and referred for higher-level care?,Use of the partograph to monitor the progress of labour and cervical assessment on a four-hourly basis.,"['partograph', 'labour', 'cervical', 'assessment', 'four-hourly']",Maternal_Child_Healthcare.pdf
What are the causes of obstructed labour?,"Cephalo-pelvic disproportion, abnormal lie, and problems due to the mother, the presenting part, or the foetus.","['Cephalo-pelvic', 'abnormal', 'problems']",Maternal_Child_Healthcare.pdf
What is the worst consequence of childbirth vesico-vaginal fistula (VVF)?,Holes that develop between the vagina and urinary tract and/or rectum.,"['holes', 'vagina', 'urinary', 'tract', 'rectum']",Maternal_Child_Healthcare.pdf
How can health workers in antenatal clinics prevent maternal mortality?,"By being alert and monitoring patients, especially young, short-statured primipara women coming from rural areas where health services are scarce.","['young', 'short-statured', 'primipara', 'rural', 'health', 'services']",Maternal_Child_Healthcare.pdf
What is the importance of prenatal risk screening and early detection and referral of women for whom labour is not progressing at a normal rate?,To prevent maternal mortality and morbidity associated with obstructed labour and prolonged labour.,"['obstructed labour', 'prolonged labour']",Maternal_Child_Healthcare.pdf
What is the prevalence of vesico-vaginal fistula (VVF) in sub-Saharan Africa?,The prevalence of vesico-vaginal fistula (VVF) is particularly high in sub-Saharan Africa.,"['particularly', 'high', 'sub-Saharan Africa']",Maternal_Child_Healthcare.pdf
What is the most common cause of VVF?,"The most common cause of VVF is obstructed labor, which is often due to chronic malnutrition or untreated infections in childhood and adolescence, or among women experiencing their first pregnancy at a young age, prior to complete pelvic growth.","['obstructed labor', 'chronic malnutrition', 'untreated infections', 'young age', 'pelvic growth']",Maternal_Child_Healthcare.pdf
What are the problems encountered by women with VVF?,"Women with VVF continuously leak urine and sometimes feces, and they typically become social outcasts, divorced and rejected. They often travel long distances in search of treatment.","['continuously', 'sometimes', 'typically', 'divorced', 'rejected', 'often']",Maternal_Child_Healthcare.pdf
How many repairs have been done at the Fistula hospital in Ethiopia?,"The Fistula hospital in Ethiopia has done 15,000 repairs in about 25 years.","['15,000', '25']",Maternal_Child_Healthcare.pdf
What is pre-eclampsia?,"Pre-eclampsia is a condition that occurs only during pregnancy (after 20 weeks gestation) as a result of pregnancy-induced hypertension. It is characterized by high blood pressure, generalized edema (swelling), and excess protein in the urine.","['pre-eclampsia', 'pregnancy', 'hypertension', 'high blood pressure', 'generalized edema', 'swelling', 'excess protein', 'urine']",Maternal_Child_Healthcare.pdf
What is eclampsia?,"Eclampsia is a serious condition that can arise in the second or third trimester and is characterized by very high blood pressure, convulsions, and possible cerebral hemorrhage.","['Eclampsia', 'high', 'blood', 'pressure', 'convulsions', 'cerebral', 'hemorrhage']",Maternal_Child_Healthcare.pdf
What is the outcome of untreated pre-eclampsia?,"Untreated pre-eclampsia can lead to eclampsia, which has a poor outcome, with between 5 and 17 percent of eclampsia victims dying, and those who survive may suffer paralysis, blindness, or chronic hypertension and kidney damage.","['poor outcome', 'dying', 'paralysis', 'blindness', 'chronic hypertension', 'kidney damage']",Maternal_Child_Healthcare.pdf
What is the importance of blood pressure monitoring in pregnancy?,Blood pressure monitoring by trained personnel during prenatal care is crucial for the detection and management of hypertensive disorders of pregnancy.,"['crucial', 'detection', 'management', 'hypertensive', 'disorders', 'pregnancy']",Maternal_Child_Healthcare.pdf
What is the role of community education in preventing eclampsia?,Community education should be conducted to improve knowledge of the danger signs of severe pre-eclampsia and the importance of seeking care immediately in the case of convulsions.,"['community education', 'danger signs', 'severe pre-eclampsia', 'convulsions']",Maternal_Child_Healthcare.pdf
Can urine dipsticks be used to screen for pre-eclampsia?,"Yes, urine dipsticks can be used to screen for protein urea, which is an indicator of pre-eclampsia.",['Yes'],Maternal_Child_Healthcare.pdf
What are the two types of abortion?,The two types of abortion are spontaneous abortion (commonly known as miscarriage) and induced abortion.,"['spontaneous', 'abortion', 'induced']",Maternal_Child_Healthcare.pdf
What is the leading cause of maternal mortality in developing countries?,"Induced abortion is the leading cause of maternal mortality in developing countries, ranging from 15-50%.","['induced abortion', 'maternal mortality', 'developing countries']",Maternal_Child_Healthcare.pdf
What is the difference between elective abortion care and emergency abortion care?,"Elective abortion care is performed when the woman chooses to terminate the pregnancy for social or medical reasons, while emergency abortion care is performed when the pregnancy poses an immediate threat to the woman's health.","['elective', 'emergency', 'abortion', 'care']",Maternal_Child_Healthcare.pdf
What are the demographic risk factors for unsafe abortion?,"Demographic risk factors for unsafe abortion include young age, being unmarried, a student, or a dropout.","['young age', 'unmarried', 'student', 'dropout']",Maternal_Child_Healthcare.pdf
Why do young girls in Africa often experience complications from unsafe abortion?,"Young girls in Africa often experience complications from unsafe abortion due to ignorance, fear, and denying pregnancy symptoms until they become unmistakable, leading to advanced pregnancy and complicated abortion.","['ignorance', 'fear', 'denying', 'pregnancy', 'symptoms', 'unmistakable', 'advanced', 'pregnancy', 'complicated', 'abortion']",Maternal_Child_Healthcare.pdf
What is the difference between safe and unsafe abortion?,"Safe abortion is performed by trained and skilled persons, while unsafe abortion is performed by untrained and unskilled persons, increasing the risk of death 250 times.","['safe', 'unsafe', 'abortion', 'trained', 'skilled', 'untrained', 'unskilled', 'death', 'risk']",Maternal_Child_Healthcare.pdf
What are the factors leading to unsafe abortion?,"Factors leading to unsafe abortion include lack of access to relevant information about reproductive health, lack of access to contraception, high parity, and economic problems.","['lack', 'access', 'reproductive', 'health', 'contraception', 'high', 'parity', 'economic', 'problems']",Maternal_Child_Healthcare.pdf
What is the significance of gestational age limits for induced abortion?,"Gestational age limits for induced abortion vary among countries, with some countries permitting abortion on request of the woman, while others have specific indicators for induced abortion or prohibit it except to save the life of the pregnant woman.","['abortion', 'countries', 'permitting', 'prohibit', 'pregnant woman']",Maternal_Child_Healthcare.pdf
How does the type of abortion (spontaneous or induced) and the care received determine whether the abortion is safe or unsafe?,"The type of abortion and the care received determine whether the abortion is safe or unsafe, as spontaneous abortion can occur in 10-15% of known or suspected pregnancies, but is less fatal than unsafely induced abortion because mothers tend to seek healthcare institution for spontaneous abortion.","['spontaneous', 'induced', 'safe', 'unsafe', 'healthcare', 'institution']",Maternal_Child_Healthcare.pdf
What is the impact of socio-medical factors on induced abortion?,"Socio-medical factors, such as a threat to the woman's health or foetal conditions, can justify termination of pregnancy in some countries, while in others, induced abortion is prohibited except to save the life of the pregnant woman or without explicit exception.","['threat', 'health', 'foetal', 'termination', 'pregnancy', 'prohibited', 'explicit', 'exception']",Maternal_Child_Healthcare.pdf
What is the result of pregnancy advancing and leading to complicated abortion?,"Maternal and Child Health Care, 27","['complicated abortion', 'Maternal and Child Health Care', '27']",Maternal_Child_Healthcare.pdf
Why do high parity women have better clinical outcomes?,Because they seek appropriate outlet and go at early gestational age in contrast to low parity mothers.,"['because', 'they', 'seek', 'appropriate', 'outlet', 'and', 'go', 'at', 'early', 'gestational', 'age', 'in', 'contrast', 'to', 'low', 'parity', 'mothers']",Maternal_Child_Healthcare.pdf
What are the socio-economic & cultural risk factors for abortion?,"Women seek abortion when pregnancy occurs in circumstances such as severe hardship, insufficient income, or intense socio-economic deprivation. Culture and religion can also prevent using contraception or value fertility.","['severe', 'hardship', 'insufficient', 'income', 'intense', 'socio-economic', 'deprivation', 'culture', 'religion', 'contraception', 'fertility']",Maternal_Child_Healthcare.pdf
What is the common age group for high-risk groups for complicated abortion?,"Adolescents, supported by many studies in different countries.",['Adolescents'],Maternal_Child_Healthcare.pdf
How can family planning services help reduce abortion-related mortality?,"By increasing contraceptive prevalence rate (CPR), Chile and Mexico decreased abortion-related mortality by 42 from 118/100,000 and by 50% respectively.","['increasing', 'contraceptive', 'prevalence', 'rate', 'decreased', 'mortality']",Maternal_Child_Healthcare.pdf
What are the psychosocial problems caused by unwanted pregnancy?,"Unwanted pregnancy can cause rejection of the infant, baby battering, baby dumping, and infanticide.","['rejection', 'baby battering', 'baby dumping', 'infanticide']",Maternal_Child_Healthcare.pdf
What is the purpose of family life education during abortion procedures?,"To increase control over their reproductive role, especially for adolescents, married women, and single mothers.","['increase', 'control', 'reproductive', 'role', 'adolescents', 'married', 'women', 'single', 'mothers']",Maternal_Child_Healthcare.pdf
What are the changes needed in abortion laws in developing countries?,"Developing countries, with the exception of China, Cuba, Vietnam, India, and Singapore, have restrictive laws. In Africa, 7 countries permit abortion for reasons other than danger to a mother’s life.","['developing countries', 'restrictive laws', 'Africa', '7 countries', 'permit abortion']",Maternal_Child_Healthcare.pdf
"What is female genital mutilation (FGM), and why is it practiced?","Female genital mutilation (FGM) is the practice of removing part or all of the external female genitalia, typically performed as a cultural or religious requirement to ensure chastity until marriage or to initiate a girl into womanhood.","['Female genital mutilation', 'FGM', 'external female genitalia', 'cultural', 'religious', 'chastity', 'marriage', 'womanhood']",Maternal_Child_Healthcare.pdf
In which countries is FGM most prevalent?,"FGM is practiced in 27 countries in Africa, with high prevalence in Somalia (100%), Egypt (94%), Sudan (80%), and Ethiopia (80-90%).","['Somalia', 'Egypt', 'Sudan', 'Ethiopia']",Maternal_Child_Healthcare.pdf
What is the estimated prevalence of FGM in Somalia?,100%,['100%'],Maternal_Child_Healthcare.pdf
What is the estimated prevalence of FGM in Egypt?,94% (reported in 1998),['94%'],Maternal_Child_Healthcare.pdf
What is the estimated prevalence of FGM in Sudan?,80%,['80%'],Maternal_Child_Healthcare.pdf
What is the estimated prevalence of FGM in Uganda and Congo?,5-10%,"['5', '-', '10']",Maternal_Child_Healthcare.pdf
What is the estimated prevalence of FGM in Ethiopia?,80-90%,"['80', '90']",Maternal_Child_Healthcare.pdf
What is the mildest form of FGM?,"Sunna, which involves the removal of the hood or the fold of the skin over the clitoris or the excision of the clitoral prepuce only.",['Sunna'],Maternal_Child_Healthcare.pdf
What is the most severe form of FGM?,"Radical circumcision or infibulation, which involves the removal of the clitoris, labia minora, and part of the labia majora, and the raw sides of the vulva are stitched or pinned together, and the thigh and legs are tied together to seal the organ, leaving only a pea-sized hole for urination and menstrual flow.","['Radical', 'circumcision', 'infibulation']",Maternal_Child_Healthcare.pdf
What is the main cause of maternal mortality in developing countries?,"Obstructed labor, which is often caused by FGM.","['Obstructed labor', 'FGM']",Maternal_Child_Healthcare.pdf
What is the role of TTBA and CHWs in the delivery of maternal health services?,"TTBA and CHWs play a crucial role in the delivery of maternal health services, especially in areas where access to modern health services is limited. They provide essential healthcare services, including family planning, ante-natal care, and delivery, and can help prevent and manage complications during pregnancy and childbirth.","['TTBA', 'CHWs', 'crucial', 'role', 'delivery', 'maternal', 'health', 'services']",Maternal_Child_Healthcare.pdf
What is the significance of reducing FGM?,"Reducing FGM is a top priority of the policy because practicing FGM is a gross violation of human rights. It also helps to prevent the many health problems associated with FGM, such as pain, infection, haemorrhage, and chronic pelvic sepsis leading to infertility.","['FGM', 'human rights', 'pain', 'infection', 'haemorrhage', 'chronic pelvic sepsis', 'infertility']",Maternal_Child_Healthcare.pdf
What is the relationship between maternal mortality and developed/non-developed countries?,"Maternal mortality shows a greater disparity between developed and non-developed countries than most other health indicators, reflecting the ecology of poverty and the lack of access to essential healthcare services in developing countries.","['maternal', 'mortality', 'developed', 'non-developed', 'countries']",Maternal_Child_Healthcare.pdf
How does AIDS affect maternal health?,"AIDS may lead to doubling of maternal mortality, as women are at a higher risk of contracting HIV during pregnancy and childbirth, and HIV can be transmitted from mother to child during pregnancy, childbirth, or breastfeeding.","['AIDS', 'HIV', 'pregnancy', 'childbirth', 'breastfeeding']",Maternal_Child_Healthcare.pdf
What are the major purposes of provision of Maternal Health Services?,"The major purposes of provision of Maternal Health Services are:

1. Prevention of maternal morbidity and mortality
2. Recognition and treatment of complications as they arise
3. Promotion of the health of the mother and the newborn.",,Maternal_Child_Healthcare.pdf
What is the purpose of Family Planning Services?,"The purpose of Family Planning Services is to promote the health of women and families and to reduce the high MMR, IMR, and CMR by:

1. Preventing maternal mortality by reducing exposure to pregnancy and therefore to risks associated with pregnancy and childbirth in the event of wanted births
2. Preventing pregnancy and abortion when pregnancy is unwanted.",,Maternal_Child_Healthcare.pdf
What is the objective of Family Planning Services in Ethiopia?,"The objectives of Family Planning Services in Ethiopia are to:

1. Limit the size of a family
2. Adequately space children
3. Decrease maternal and child morbidity and mortality due to unwanted pregnancies
4. Help infertile couples to have children.",,Maternal_Child_Healthcare.pdf
Who is eligible for Family Planning Services?,"Any person male or female who can conceive or cause conception, regardless of age or marital status, is eligible for family planning services, including family planning counseling and advice.","['Any', 'person', 'male', 'or', 'female', 'who', 'can', 'conceive', 'or', 'cause', 'conception', 'regardless', 'of', 'age', 'or', 'marital', 'status']",Maternal_Child_Healthcare.pdf
What are the different types of Family Planning Methods?,"The different types of Family Planning Methods are:

1. Natural methods: Breast feeding as a contraceptive, Abstinence, Withdrawal (Coitus interrupts), Periodic abstinence methods or safe days
2. Technical methods: Hormonal methods, Mechanical and chemical methods, Post coital contraception
3. Permanent contraception: Female sterilisation, Male sterilisation.",,Maternal_Child_Healthcare.pdf
What are the benefits of Family Planning Services?,"Family Planning Services bring numerous benefits, including:

1. Decrease fertility rate and population growth
2. Reduce maternal deaths by spacing or preventing pregnancy
3. Reduce too early, too late, too close too many pregnancies
4. Reducing risk of unwanted pregnancies and illicit abortion
5. Improve family welfare
6. Increase sustainable growth and decrease dependency ratio
7. Help infertile couples.",,Maternal_Child_Healthcare.pdf
How can Family Planning Choices be made available in a resource-poor setting?,Family planning choices can be made available in a resource-poor setting by provision of basic non-clinical contraceptives that require minimal skill and can be handled by community-based providers with appropriate training.,"['family', 'planning', 'choices', 'resource-poor', 'setting', 'basic', 'non-clinical', 'contraceptives', 'minimal', 'skill', 'community-based', 'providers', 'appropriate', 'training']",Maternal_Child_Healthcare.pdf
What is the role of Community-Based Distribution Services (CBD) in Family Planning Services?,"Community-Based Distribution Services (CBD) are expected to provide family planning services, including family planning counseling and advice, to rural and urban communities.","['family planning', 'counseling', 'advice', 'rural', 'urban']",Maternal_Child_Healthcare.pdf
What is the role of Social Marketing in Family Planning Services?,Social marketing is used to promote family planning services and increase awareness about the benefits of family planning.,"['Social marketing', 'family planning', 'promote', 'increase awareness', 'benefits']",Maternal_Child_Healthcare.pdf
How can Family Planning Services help in reducing Maternal and Child Mortality?,"Family Planning Services can help in reducing maternal and child mortality by:

1. Preventing maternal mortality by reducing exposure to pregnancy and therefore to risks associated with pregnancy and childbirth in the event of wanted births
2. Preventing pregnancy and abortion when pregnancy is unwanted
3. Reducing too early, too late, too close too many pregnancies
4. Reducing risk of unwanted pregnancies and illicit abortion
5. Improving family welfare
6. Increasing sustainable growth and decreasing dependency ratio.",,Maternal_Child_Healthcare.pdf
What is the most popular method of contraception in China?,The IUD is the most popular method of contraception in China.,['IUD'],Maternal_Child_Healthcare.pdf
What is the leading method of contraception worldwide?,"Female sterilization is the leading method of contraception worldwide, accounting for about half of all contraceptive use.","['Female', 'sterilization']",Maternal_Child_Healthcare.pdf
What are the factors that couples should consider when selecting a contraceptive method?,"Couples should consider factors such as effectiveness, acceptability, interference with sexual activity, availability, side effects, and reversibility when selecting a contraceptive method.","['effectiveness', 'acceptability', 'interference', 'availability', 'side effects', 'reversibility']",Maternal_Child_Healthcare.pdf
How can family planning programs be effective?,"Family planning programs can be effective if they have access to services, provide services in both public and private health facilities and through community-based distribution networks, offer contraceptive diversity, provide counseling by trained healthcare providers, have strategic management, collaboration with the private sector, and effective information, education, and communication.","['access', 'services', 'public', 'private', 'community-based', 'contraceptive', 'counseling', 'trained', 'strategic', 'management', 'private sector', 'information', 'education', 'communication']",Maternal_Child_Healthcare.pdf
What is the relationship between contraceptive use and maternal mortality ratio?,"Increasing contraceptive prevalence could, in theory, lead to an increase in the maternal mortality ratio, even though the maternal mortality rate and lifetime risk of maternal mortality decline, as first births, which are riskier, will increase as a proportion of all births.","['increase', 'mortality', 'ratio', 'decline', 'first', 'births']",Maternal_Child_Healthcare.pdf
What is the major cause of death among reproductive-age women in many developing countries?,Abortion is the major cause of death among reproductive-age women in many developing countries.,['Abortion'],Maternal_Child_Healthcare.pdf
What is the importance of counseling in family planning?,"Counseling is important in family planning as it helps couples to select the method that is best for them, and it can further reduce the risks associated with contraceptive methods.","['counseling', 'family planning', 'couples', 'method', 'risks', 'contraceptive']",Maternal_Child_Healthcare.pdf
How does the use of contraceptives affect the risk of death once pregnant?,Contraceptive use has no direct effect on the risk of death once pregnant.,['no'],Maternal_Child_Healthcare.pdf
What is the benefit of using barrier methods?,"Barrier methods protect against HIV infection and sexually transmitted diseases, and they have an important non-contraceptive benefit.","['Barrier methods', 'HIV', 'sexually transmitted diseases', 'non-contraceptive benefit']",Maternal_Child_Healthcare.pdf
How can community-based distribution programs be effective in promoting family planning?,Community-based distribution programs can be effective in promoting family planning by providing contraceptives and information to vulnerable groups and by offering counseling and support to couples.,"['community-based', 'distribution', 'programs', 'contraceptives', 'information', 'vulnerable', 'groups', 'counseling', 'support', 'couples']",Maternal_Child_Healthcare.pdf
What is the role of the private sector in promoting family planning?,The private sector can be an effective means of reaching many more people with family planning services and information.,"['private sector', 'family planning']",Maternal_Child_Healthcare.pdf
